diaObjectId,dec,ra,g_psfFluxErrMean,g_psfFluxLinearSlope,g_psfFluxMAD,g_psfFluxMax,g_psfFluxMean,g_psfFluxMeanErr,g_psfFluxMin,g_psfFluxNdata,g_psfFluxSigma,g_psfFluxStetsonJ
579576081061773490,-72.39861913532734,4.933557401931047,631.119,707.6194148752646,806.92,-4164.4765625,-9775.21484375,363.0137023925781,-13572.1591796875,3.0,5214.223031400584,5.769787483921959
579576081061773493,-72.38747980169846,4.731424337209015,423.459,931.1040703772806,500.743,7249.41015625,937.493408203125,243.85238647460935,-2983.852294921875,3.0,5769.060297434045,9.606686187463788
579576012342299417,-72.34844703025303,5.256648609562095,293.294,58127.59737329639,126.415,2094.09375,1964.8182373046875,207.3501739501953,1841.263916015625,2.0,178.7776900966206,-0.7927493899808622
579576012342299416,-72.35343139801152,5.281096778133849,281.672,1307146.7220174598,325.889,2151.877685546875,1815.3245849609373,199.09202575683597,1500.0992431640625,2.0,460.87695644009216,1.288312073128045
579576081061773500,-72.3746899344563,4.722651466338776,442.296,1992.1241489399465,5987.86,8348.40234375,2809.7080078125,312.08941650390625,-3627.310546875,2.0,8468.107794504089,17.901740124504833
579576081061773501,-72.39446508058182,5.162096598035978,388.346,215.67987887133947,1156.12,2134.427001953125,-2511.711181640625,157.9138946533203,-4878.74072265625,6.0,2519.346734662252,4.3611033862912505
579576012342299410,-72.38650642147036,5.258024515221649,265.432,-965704.5122103208,1675.96,1914.8135986328125,83.36346435546875,187.08084106445312,-1437.106201171875,2.0,2370.165220435349,7.931524365821956
579576081061773503,-72.37563748042177,4.787264386689935,334.787,25.633262170982796,61.0354,-3008.7626953125,-3087.060546875,192.8662872314453,-3194.591064453125,3.0,94.71957552669768,-0.9608430281046052
579576081061773505,-72.37484147063701,4.774997551705977,732.351,-19726731.050754447,14371.1,20775.634765625,7336.484375,517.0321655273438,-7966.6630859375,2.0,20323.873717723374,26.342917001906947
579576081061773506,-72.3673866969375,4.738921573128355,409.309,1574.1985129891652,4731.8,6675.27587890625,2338.13623046875,288.6685485839844,-2788.325439453125,2.0,6691.7766666578655,15.134753195284295
579576012342299438,-72.44244097971699,5.223827426637875,278.414,-1166354.489734653,541.262,2438.28076171875,1848.2088623046875,196.2665100097656,1355.757080078125,2.0,765.4598360831133,1.9046683132217408
579576081061773473,-72.41685836601236,4.812967709225315,383.679,474.01690434190994,207.507,2469.63916015625,-839.2570190429688,220.29934692382807,-3059.4169921875,3.0,3134.017938865009,5.603856072419897
579576081061773477,-72.40697185554251,4.758911522781953,440.089,804.1612485915541,624.819,6063.423828125,99.6393051147461,253.09686279296875,-3894.439697265625,3.0,5577.561579447168,9.246277609784082
579576081061773479,-72.40190154768753,4.724275925016134,459.258,-11178491.523701567,5980.23,-7874.7119140625,-13273.5517578125,323.5894775390625,-19835.1640625,2.0,8457.316820217367,17.008191773212268
579577386731831444,-72.12042981244123,5.270468342984381,333.36,785.4687024482768,688.386,2760.31689453125,855.6246948242188,192.3670196533203,-2290.35107421875,3.0,2738.99696637573,5.982415130000991
579576081061773791,-72.39299041329362,5.122563442297879,340.988,327.8788068417576,235.335,2356.3212890625,-1036.587646484375,195.1844787597656,-2690.22705078125,3.0,2848.122389329084,5.160586785018686
579577386731831425,-72.12325181652288,5.254337479556178,440.041,512.4790855293902,1363.31,5066.74609375,2385.65185546875,196.2955322265625,540.3526000976562,5.0,2035.3060965151108,3.969419948780151
579577386731831418,-72.123967068749,5.241460808217718,597.271,960.6493262998086,2650.59,11051.4267578125,3936.518310546875,225.0550994873047,-778.6809692382812,7.0,3973.087906699556,5.158096856075471
579577386731831420,-72.1250500484762,5.285241027697561,300.53,39.888458065863695,119.902,1965.3897705078125,1846.54248046875,212.5002899169922,1725.5859375,2.0,169.56691647435065,-0.825620824330213
579577386731831429,-72.12327225610241,5.279077421951275,465.253,647.1628879176974,2171.76,8382.7568359375,3477.8876953125,174.04519653320312,-144.44003295898438,7.0,3121.389591399296,5.402796346255795
579577386731831430,-72.12125731980758,5.236066424209073,305.273,564.3828024945772,1696.72,1801.0784912109375,178.53257751464844,215.7059783935547,-1592.36328125,2.0,2399.525688868826,7.070875323880998
579576012342298405,-72.37088337073521,5.251678411084626,273.675,419000.4447327774,594.535,2930.251708984375,2332.804443359375,193.51605224609372,1741.1812744140625,2.0,840.799767593103,2.313486060921324
579576012342298401,-72.37161426431369,5.28865909370724,281.863,405848.01343043445,342.937,2464.159912109375,2122.166748046875,199.3068389892578,1778.285888671875,2.0,484.98617301235726,1.4001507596923886
579577386731831437,-72.12228735486893,5.288179926254968,370.761,204.3092631806284,461.396,4301.76513671875,2502.964599609375,164.7962188720703,250.69895935058597,5.0,1457.091430132998,2.148213479238417
579576081061773784,-72.39092985047527,4.819664909906369,418.658,468.1554419768343,17.3115,2079.83984375,-1180.8983154296875,240.54876708984372,-3185.056884765625,3.0,3034.7044813658845,4.775193871823729
579577386731831474,-72.11404910821291,5.242524772040272,585.653,1061293.6407435052,1809.02,3073.552734375,-1249.2908935546875,292.78192138671875,-4171.9228515625,4.0,3278.7060678548,4.783049094309141
579577386731831478,-72.1150696158185,5.279833655447521,399.888,17.830816902439405,1174.71,2434.897705078125,-1028.9146728515625,175.09373474121094,-3006.73095703125,5.0,2099.8710632617976,3.2191921663779355
579577386731831498,-72.1476009924357,5.172139025962659,440.812,-5365333.561744084,1917.38,1950.8428955078125,782.7243041992188,292.7959899902344,-1883.9130859375,2.0,2711.5819586756547,4.518017747144433
579577386731831500,-72.1452714883353,5.164990653806195,397.552,-326229.0303497437,229.827,-358.5396728515625,-1006.8895874023438,228.40565490722656,-1933.7979736328125,3.0,850.9253466381737,0.8172088994803258
579577386731831503,-72.14462790514193,5.215658802955396,392.651,302793.0918804099,291.617,-1716.3614501953125,-1999.99169921875,277.56805419921875,-2299.59619140625,2.0,412.40924053383503,0.3093575054739503
579577386731831504,-72.14370051597443,5.200277565555165,563.422,598.6753738582897,516.711,2422.923583984375,-2344.511474609375,212.09292602539065,-6206.89990234375,7.0,3018.852137810965,2.993207513035435
579577386731831411,-72.12630233602702,5.271679519359006,336.787,282.8845624906442,327.149,2196.143798828125,1573.7445068359375,193.0926971435547,341.6030578613281,3.0,989.8883632064594,1.4554251433733596
579576012342298355,-72.46805128832612,5.280075587264506,340.2,331970.76752921793,153.356,4462.03466796875,3107.525634765625,170.0460662841797,2481.193115234375,4.0,911.8988289343788,0.8094025577276441
579577386731831471,-72.1157842662097,5.268740430304954,569.523,27.509564757774857,2426.75,4612.04638671875,-647.704833984375,229.65509033203125,-4819.171875,6.0,3451.46929008844,4.618477415151869
579577386731831360,-72.13498943941264,5.291023121247901,320.076,200.69397310053463,789.941,3252.1162109375,2293.119384765625,140.85142517089844,1422.689208984375,5.0,747.3029375356916,1.3993004420333677
579577386731831364,-72.13432086259945,5.28330376368814,278.193,390.3464631892607,919.755,2148.4970703125,352.4041442871094,114.20706939697266,-402.4323120117188,4.0,1243.8947360562818,4.852592083961865
579577386731831371,-72.13183238036457,5.24389540108306,518.111,391.3095914656121,1861.72,1899.8924560546875,-928.027099609375,210.69288635253903,-3862.4443359375,6.0,2213.35628991821,2.958682432000867
579576699537072931,-72.29668155082601,5.220464454993718,3607.02,-102820862.94485502,8586.0,1110274.25,1103218.5,2519.821533203125,1093102.25,2.0,12142.437646535394,2.396453560175096
579577386731831342,-72.1352992096852,5.238078285059242,468.454,225.9010949439456,723.388,-1037.7257080078125,-2077.624267578125,270.091796875,-3020.874755859375,3.0,1003.5909116080828,1.2457693890961952
579577386731831346,-72.13682734572828,5.292883040798976,301.664,-130.89868700721613,489.749,-656.427734375,-1431.9263916015625,171.17489624023438,-1932.280029296875,3.0,643.6370014552506,1.1320797802670208
579577386731831400,-72.12644735036625,5.234710185787609,352.56,327.70869849360247,808.239,2442.58544921875,1503.7286376953125,201.7135009765625,55.14806365966797,3.0,1214.2882309816173,2.196509478494768
579577386731831406,-72.12720282618073,5.284662938011965,646.113,-3003752.3055625656,2658.43,15868.6845703125,9854.443359375,323.03790283203125,5268.59814453125,4.0,4562.631816607176,5.872057912442497
579576012342298436,-72.37811860539125,5.273927560061143,258.858,42187319.58382852,1680.18,1624.9984130859375,-256.1628112792969,182.0532989501953,-1735.35498046875,2.0,2376.1286717657467,8.064125870114715
579577386731831386,-72.12837770869213,5.250149110111512,501.732,626.3324199429163,2192.98,7060.09521484375,3571.08349609375,203.90362548828125,855.6055297851562,6.0,2438.773640760544,3.814282856733963
579576012342298447,-72.35291991865552,5.252810866397548,304.571,905543.729754966,555.561,3257.325439453125,2686.220703125,215.3010711669922,2146.20361328125,2.0,785.6817780105131,1.836777200316604
579576081061773844,-72.32679168150095,4.896167341900107,298.237,34775.424497005086,75.464,-1479.7305908203125,-1552.1837158203125,210.7593994140625,-1630.6585693359375,2.0,106.722197079176,-0.933804158049248
579576081061773841,-72.35066162733565,4.871458139027426,326.337,138017.79805354576,287.389,-1627.2506103515625,-1908.0062255859373,230.7086944580078,-2202.028076171875,2.0,406.429043754762,0.740421190775771
579577386731831677,-72.10314138416932,5.2335150501985135,533.526,-99.21171400468954,1504.75,-4537.20556640625,-9210.20703125,217.5370178222656,-12390.298828125,6.0,2771.46012598592,3.9726347325707168
579577386731831682,-72.10183631958722,5.224726589220153,500.661,-1621059.8750785864,960.414,-5584.86962890625,-9115.3603515625,289.0216064453125,-11406.9736328125,3.0,3121.3063314932647,4.446697207991682
579576081061773842,-72.35411408707368,4.738962243530072,342.701,291.31190099686467,753.147,3020.4609375,-1440.11181640625,171.11106872558594,-4075.14453125,4.0,3151.625181424315,5.727786756095105
579576081061773845,-72.34744052203432,4.7244035842983765,350.056,17373148.812498916,3701.31,5555.46484375,1979.402099609375,247.4208526611328,-1847.162353515625,2.0,5234.44788978249,14.136317637630077
579577386731831689,-72.09767020295392,5.169801616440036,801.433,180938.74386416812,1237.23,1951.281982421875,-13390.671875,358.3128662109375,-18981.34765625,5.0,8756.050216832418,5.993953876380493
579576081061773836,-72.3745350481188,4.877995998190859,296.043,15.771851394136888,232.321,-1518.086181640625,-2676.278076171875,132.04241943359375,-3314.51123046875,5.0,706.6355320744104,0.8471823961633209
579577386731831627,-72.11296506918514,5.259334404304658,492.19,1434273.809119459,1349.15,-1805.121337890625,-3187.712158203125,347.9508056640625,-4503.427734375,2.0,1907.9907506731383,3.1087191402629912
