decl,diaObjectId,iPSFluxChi2,iPSFluxErrMean,iPSFluxLinearSlope,iPSFluxMAD,iPSFluxMax,iPSFluxMean,iPSFluxMeanErr,iPSFluxMin,iPSFluxNData,iPSFluxSigma,iPSFluxStetsonJ,iPSFluxSkew
-44.5229575,1250804427757977613,1174403.4541329,1343.7680288,-60.3723656,10933.6926893,70542.1186478,-87514.8331709,238.5314814,-629455.7182318,30.0,203697.1705328,87.9993437,-2.3981745
-44.4928052,1250804427757977784,220906.3432146,1046.9433065,-170.7446931,63879.1918058,1104879.2437446,506735.9462501,451.7130247,387398.8826891,5.0,302456.3589359,153.6198707,2.0173212
-44.4915372,1250804427757977782,51900.5396225,953.365033,-195.8447717,42966.7290166,641085.8814921,442112.8019727,547.1142725,345010.7107544,3.0,159984.6502013,118.7643242,1.5925644
-44.4914973,1250804427757977768,11918.5021793,496.3559747,-0.360172,14637.4495832,74356.6685975,25786.0895878,244.9221141,-3899.2852494,4.0,32974.8759845,46.9907682,1.1257701
-44.5182255,1250804427757977819,317.9366742,240.1583232,6.0823652,673.3871806,2971.6619497,832.0138658,133.4704642,-2506.012574,3.0,2987.1822107,9.1228551,-1.6335573
-44.492503,1250804427757977800,170579.8302619,719.9100343,48.4129169,42612.7334346,36882.8527814,-148587.9469082,215.4986295,-285762.7600697,11.0,94909.5216462,102.10674,0.7843974
-44.5495599,1250804427757977794,180853.0497724,950.4159522,-68.0021123,92366.4102534,-23121.9286467,-238443.2157222,251.5692817,-369507.9578876,14.0,108502.4429827,98.0947528,0.3784637
-44.5167766,1250804427757977795,30.2823099,417.0916315,-0.271794,508.0447836,-296.0382963,-1757.0591494,134.9297456,-2787.6090291,9.0,853.7050645,0.8692599,0.7964239
-44.5187595,1250804427757977807,84.232746,211.9650633,1.4290058,167.5848027,1319.0913106,261.1427921,116.7509853,-947.4763357,3.0,1263.0084811,4.3253751,-1.6978078
-44.4990233,1250804427757977808,11.883009,437.9084867,-1.0803502,927.8375887,-1362.8548319,-1788.6011464,202.8984694,-3359.2178309,3.0,999.0073713,1.9794864,0.2107759
-44.5214512,1250804427757977709,341.4514673,514.2531904,-6.2339689,2282.603232,-4233.6663131,-8882.8676018,295.8490058,-16873.9143196,3.0,6736.3065109,9.6164991,-1.5110118
-44.5489162,1250804427757977710,257.6447273,907.353754,-0.0925313,2619.1627217,6302.9198879,1090.0499206,187.1368859,-4760.9441686,23.0,3042.5534639,2.3656919,-0.2219332
-44.5446301,1250804427757977712,49593.7525038,482.2103205,-31.0985271,11615.4177245,49362.1979568,-73336.8567823,157.3653189,-100107.5621776,9.0,45990.8161429,51.4260524,2.4829809
-44.5516912,1250804427757977716,142478.9393725,1176.3202461,132.091725,101519.8567559,148316.0089786,-135824.1406674,411.2670785,-384186.9626389,8.0,171212.2331603,116.6397003,0.2244581
-44.5111559,1250804427757977694,20.2097448,381.9290769,0.5157919,281.7357324,319.0923285,-1319.2514304,216.5401228,-2054.6204885,3.0,1296.8073413,1.4676381,1.6405343
-44.5112416,1250804427757977696,32.9075571,526.4044476,-0.1893171,218.1464803,3348.5956684,2313.5057025,213.1721204,322.3782361,6.0,1388.1512055,1.0414253,-0.9364606
-44.5212902,1250804427757977699,17706.2571404,501.8011153,-34.7010873,12084.382777,43855.5445931,-24122.3673669,246.6345208,-49040.6016068,4.0,42109.6706205,58.2274218,1.6786703
-44.5509293,1250804427757977741,88.7799989,537.799728,7.8055924,1480.0224596,2620.0508785,-967.1958375,299.5367536,-4100.1566651,3.0,3531.0809399,4.9259938,1.3960592
-44.4876386,1250804427757977723,1040874.888287,839.215974,-95.8156793,231988.2658436,729447.0599189,66150.1849319,223.7709393,-114738.5017807,11.0,299274.5176216,285.9305116,0.5449788
-44.5509132,1250804427757977724,90.5791757,652.475494,0.7493035,1405.5027278,2534.1412939,-1353.1596452,187.1464641,-3324.9589645,12.0,1825.4612919,1.8268373,0.752252
-44.487739,1250804427757977731,78696.5523621,626.8716036,13.1352034,43965.0520496,32253.0693827,-97197.0500274,206.9380319,-163875.7903458,9.0,62978.4670261,80.112198,1.0892626
-44.5515971,1250804427757977732,1306134.6730965,1361.4854535,-192.0042508,13295.1819802,76039.7253842,-80600.6198328,230.7220896,-645757.2629754,33.0,203643.3643324,83.0458739,-2.6033353
-44.4917395,1250804427757977734,5858.2245222,541.2382629,-103.3957838,19041.3214568,68691.4664205,43579.2203245,270.060948,24052.9501326,4.0,23993.8932333,42.3259245,0.0642271
-44.5321659,1250813223851003260,146546.8432142,1051.495649,2473.555402,56975.9127134,-456710.4535013,-877629.0697078,462.2526691,-1045807.5546555,5.0,224386.5197355,124.7814947,1.6984944
-44.5830963,1250804427757978321,1716768.5240442,1479.7934992,-394.6165489,60173.1024136,334277.9017914,-58700.0784869,285.3908499,-677380.1100664,25.0,331228.6491858,211.8961669,-1.2495578
-44.572176,1250804427757978322,266.3751323,871.3669608,-9.0042391,2234.5989474,7350.9932641,-517.7167976,203.6444117,-6270.8155076,18.0,3296.8325913,2.405958,0.5368638
-44.5670929,1250804427757978323,80.3933422,629.5060786,6.1711066,1905.6306215,3722.5709852,1170.4041071,255.3078549,-1671.3856807,6.0,2493.2812142,3.5081642,0.1838442
-44.5735339,1250804427757978326,96.1786839,767.7593643,-1.891064,1638.2302108,3096.4263841,-621.8304151,242.1612789,-4183.2170095,10.0,2476.3111345,2.0635405,0.1754674
-44.5741209,1250813223851003291,11665.4789557,852.2713392,1294.4337376,11072.4141074,-306397.6922742,-387481.1289003,490.2840813,-426928.6400294,3.0,66622.6666999,55.021112,1.6783847
-44.4912258,1250804427757978349,19634.8237465,916.1384002,-112.4474681,30135.1602958,487691.640768,409956.6824493,521.7512863,326328.5797309,3.0,85797.1709773,79.2679309,-1.4947738
-44.4924866,1250804427757978347,10512.8418541,634.2011803,2779.7854222,13163.711581,-11540.4177104,-72849.8977031,362.2185995,-101984.1496702,3.0,48862.9946946,53.0040846,1.5917049
-44.544512,1250804427757978443,4800.8096217,511.5492823,-107.2699784,6139.5185974,-54304.8392882,-72481.240386,294.6172533,-99325.3639823,3.0,24414.0463921,37.0799078,-1.6096396
-44.5787932,1250804427757978453,1957656.5851449,1420.1483774,885.9769355,606762.7993099,2020166.5652782,601665.49591,447.2730433,-9473.5231806,8.0,725336.6024944,496.8808317,-0.0776238
-44.6046279,1250804427757978435,118.2354079,638.3628547,-0.3509398,1319.5522954,2072.5848169,-188.4257141,177.1477036,-3683.0246154,12.0,1900.2031197,2.2473186,-0.4762594
-44.5868691,1250813223851003231,238817.601546,724.6767778,759.537342,35054.3092611,262319.5737669,-262375.2734557,297.7606918,-337737.1933594,5.0,252903.274314,172.4586282,2.1524875
-44.492738,1250804427757978470,354859.3391779,1003.981961,4497.7785855,61679.7301116,1147331.8017751,342121.6118333,514.5906279,197987.8671467,3.0,531194.5712735,282.8271341,1.7058159
-44.5216205,1250804427757978173,936.5636976,458.2382964,15.1447507,3430.0663424,5894.7246768,-6327.1413325,228.460811,-13524.3769737,4.0,8435.8360123,13.4099232,1.3599064
-44.5494906,1250804427757978150,577729.2400747,1179.4895277,61.1367772,184057.6673347,971552.9215608,410833.1729305,328.3423245,151386.6160904,12.0,286221.6626487,192.5485795,0.569332
-44.5445701,1250804427757978151,31135.2894262,449.9942312,2.9495179,9506.8370304,1746.9270754,-63522.5629069,123.4864365,-93905.7224983,13.0,24649.1619338,36.8288279,1.6357287
-44.476515,1250804427757978153,1.8314316,429.7240095,0.3374427,197.5128436,-2123.5226253,-2511.707516,213.7471081,-2885.4235671,4.0,321.1856719,-0.4005707,0.5864655
-44.5280541,1250804427757978072,28.6471262,492.7978628,-1.4049768,344.7327552,2925.7622167,1841.2502876,219.4676076,-52.3096912,5.0,1341.1910016,1.5312809,-0.7172873
-44.5289732,1250804427757978097,8.0793512,419.6096956,-1.9974686,446.0528695,2071.6289596,1475.5980573,234.4277299,271.0329276,3.0,937.7185444,0.9840851,-1.3016831
-44.4803572,1250804427757978086,29.4360745,438.8342855,-4.127669,726.0341142,2902.1964951,1562.8912663,249.7399821,-398.81201,3.0,1734.6601877,2.5143,-1.396996
-44.5589434,1250804427757978240,44008.0089189,526.0549689,-86.4787643,49926.5588639,95230.1291722,14092.6812899,257.9719092,-47479.4324494,4.0,64095.5168954,108.1427904,-0.1253761
-44.5214099,1250804427757978244,36028.4752426,487.5840733,-25.7552908,32438.8080215,61947.8878454,-4445.0624753,195.0709132,-46989.8559347,6.0,43776.0157017,80.6598646,0.4511489
-44.4864506,1250804427757978248,124.0949542,449.8898029,-1.8054807,2273.8654841,2535.457998,-88.8031548,220.3989993,-3037.628623,4.0,2931.6997942,6.0066744,-0.1043611
-44.5509152,1250804427757978206,4.555607,599.3585117,-0.2291487,551.0459108,-2668.2468733,-3207.1802434,292.4857175,-4151.1172432,4.0,729.2289966,0.3770906,-0.2060965
-44.5558977,1250804427757978185,13607.7332151,982.3025004,-143.7613304,48897.5188525,270034.9250383,187704.5044677,490.0624735,124460.4962583,4.0,66369.2279407,61.7620586,0.2881701
-44.6371264,1250822019944024302,33017.8734849,701.8898873,-5068.0133751,47130.3354149,-124017.3965189,-209410.3013519,396.6564468,-296333.596733,3.0,89055.8271704,103.6351575,-1.2024973
-44.5603004,1250795631664955396,2967663.9604726,1604.8700314,147.8710706,77683.6583158,1040016.6069324,474953.5365477,271.8234812,-382554.6388103,31.0,421481.6796892,268.3520331,-0.9556255
-44.5829144,1250795631664956638,740.2106621,388.5335772,13.8191283,2385.4039102,2403.7138773,-2145.2911656,113.6911732,-6165.7664026,11.0,3279.4850812,6.917031,0.4889864
-44.560337,1250795631664956261,735967.1846409,1306.9731043,-9103.6041765,317633.6321628,986752.8132555,-6000.6026275,486.5230194,-415750.8061229,6.0,494270.8666286,319.2541095,0.3982909
-44.5006772,1250822019944022264,1473.2367718,789.1427502,7.7556077,9240.6997671,22985.645213,4464.2199637,259.5905705,-9839.3851893,7.0,11951.2339847,13.919699,-0.4551443
-44.4856245,1250822019944022263,81267.0121449,1201.8398537,59.4955786,176950.6640619,-32646.6282897,-266406.7159689,525.8459688,-442460.1554162,5.0,173196.3992775,123.6130765,0.0500743
-44.5937762,1250822019944022253,22230.9295425,645.5425781,-185.8383838,27207.8869868,11765.2457033,-32988.06276,262.1957779,-102226.9280271,6.0,42455.3458779,53.8469669,-0.808994
-44.6135011,1250822019944022252,124.3643844,1022.5513235,2.941948,1900.0822475,5847.6750512,2435.1652994,271.6463982,-3700.3650336,14.0,3166.7221902,2.0847029,-0.7875771
-44.4717009,1250822019944022243,394743.6225916,1454.1722523,226.2452596,236817.4513868,331970.7213131,-197721.24727,451.9715936,-630449.5750729,10.0,301543.217387,182.248855,0.2465364
-44.593643,1250822019944022337,460892.9395636,858.0015063,861.6133131,301344.3660558,511348.9663321,36314.3804336,382.9064135,-142086.7042308,4.0,349489.6112097,328.5991446,-0.0007955
-44.5209627,1250822019944022290,1452237.9292985,1185.8767447,4352.7697535,156757.9613758,2716293.5629119,211641.5577047,484.2535454,1395.0104058,3.0,1524211.845121,577.1182574,1.7114634
-44.5986706,1250822019944022172,1653550.8167306,1499.488305,-588.8939962,17233.3028695,131043.7336769,-121104.6809687,280.8336014,-949352.646735,27.0,283138.5377613,145.9529054,-2.439706
-44.6002756,1250822019944022164,2975.7389044,590.0563408,-29.8311394,15788.385941,-8224.0594329,-29058.3610088,338.9539956,-51379.3553518,3.0,21834.9889634,30.9696497,-0.7705595
-44.4855575,1250822019944022160,476737.7752736,1273.69631,25.912266,395968.8381605,537914.7062428,-112959.1834135,537.6083895,-442460.1554162,5.0,440158.4185977,309.6700574,0.231968
-44.6002075,1250822019944022338,145366.3946682,965.3646347,714.3098409,97218.5544214,493390.3065228,344643.7260752,355.2658674,131448.6118082,7.0,130367.8509149,114.3628199,-1.2568028
-44.4854318,1250822019944022193,348974.5877397,1079.5454036,456.8775577,329899.4467314,344298.7208985,-125526.1498533,458.7002484,-402549.5792712,5.0,324610.6321127,264.7561001,0.0753974
-44.5207697,1250822019944022183,110251.8484277,962.7226628,-90.707005,120146.0156496,497144.2799541,207006.1592872,467.3615762,72284.4814644,4.0,196090.2065521,165.7367861,0.6711009
-44.5933353,1250822019944022441,19.4130436,558.0214063,-0.0833452,554.6507725,4847.0848439,3912.3421258,153.7160291,2878.7965934,13.0,712.6808737,0.3222656,-0.3632926
-44.6116484,1250822019944022440,349.9650619,836.268264,0.4611593,3456.430301,7234.4028483,1334.2189434,232.6507065,-3983.2114202,12.0,4266.0747401,4.7338229,-0.238812
-44.6001449,1250822019944022438,66363.4006695,742.9256107,-97.3885301,31258.0229414,-63972.9107024,-160298.8446344,233.1123743,-237024.437029,10.0,63176.0182406,76.6455727,0.4833945
-44.5209106,1250822019944022356,304058.1765535,953.1686993,185.2539719,122751.9327625,667628.611378,290495.6383835,321.5045644,84232.0083844,8.0,201446.5852929,171.6466247,0.3936058
-44.5938273,1250822019944022409,374736.2468555,1308.8146094,-649.8114024,100368.2366598,1211030.188295,754677.0223064,555.9249801,443618.3912202,5.0,379516.7950212,299.9550236,-0.5789982
-44.4855109,1250822019944022083,4203304.206729,1657.2425039,430.3667002,119105.2894517,1271359.2435805,581737.6799477,268.2701001,-183230.9381538,33.0,510957.2573423,327.9269267,-0.8209816
-44.4798494,1250822019944022087,183.4512584,472.9542397,-1.920804,1793.9552243,3056.5785717,-389.1154316,148.2455011,-2507.8311601,10.0,2098.2436196,3.4123162,0.5619199
-44.4938546,1250822019944022085,98.9320915,612.931565,-8.1034005,2971.1852782,3711.9029688,448.1965151,286.0437632,-4044.7893193,4.0,3697.7154738,4.9236716,0.1013942
-44.4840098,1250822019944022084,14.8211402,463.9919041,-0.1865185,290.2043709,-1075.0054766,-2562.7014842,127.8239303,-3062.2455365,13.0,523.5814376,-0.3859781,2.0847888
-44.5211359,1250822019944022082,371833.5828615,840.1912499,-16.4017991,53782.7186838,637776.2149823,-80045.6896527,401.1730348,-199806.5266143,3.0,468824.7550644,284.6954563,1.7064425
-44.5117328,1250822019944022081,145.5678155,583.2282259,-0.0153567,1394.0595482,2752.1587041,-1816.2568581,202.7565382,-4760.7788353,8.0,2411.9471377,3.1168828,1.0876241
-44.5210067,1250822019944022122,708042.2416988,881.8669228,-430.8993006,267418.4443517,861065.6713845,149849.9580239,293.0859352,-66246.4020895,7.0,326511.6745359,285.1657915,0.7295197
-44.5208687,1250822019944022111,2984638.3377925,906.7888249,71.0886027,58468.5125939,2511737.637057,-28618.6733862,208.5313414,-174674.0939099,13.0,816911.1571282,328.4424628,2.1532532
-44.4960542,1250822019944022097,152.4053885,382.9355032,-0.3618593,1518.5452931,2060.269108,150.6446772,153.7846674,-2653.4152069,6.0,2107.9139664,4.8008679,-0.4493781
-44.5420631,1250822019944022027,209008.5545833,1257.2816225,95.3344094,9057.9459138,74747.9985485,25935.5218501,207.0650741,-310870.9872341,36.0,74126.819756,27.263735,-3.8129585
-44.4857006,1250822019944022059,92.2513372,474.0721405,0.6018336,1209.0245063,2448.4658696,-9.9228118,164.927622,-1905.4165932,8.0,1612.3345414,2.5227574,0.3956871
-44.5007075,1250822019944022045,4690.964757,830.9065021,-9.4753038,9223.5657279,24600.2016153,250.889107,161.8639481,-16608.7348978,26.0,11553.1567701,12.034201,0.0757191
-44.4938599,1250822019944022026,554.4517177,957.9254453,1.0276349,3215.7340044,9400.6715349,103.6232598,194.88118,-10938.9829962,24.0,4624.3899844,3.1369779,-0.3660988
-44.4716597,1250822019944022025,3555903.9875957,1646.2577662,270.1557385,51771.0589923,579888.7060776,168151.1368717,247.0741232,-807913.5348637,43.0,426420.6174811,237.8651525,-1.4540018
-44.6371289,1250822019944022953,770299.3327724,942.3406062,-24145.0225274,49496.7522391,1125461.5904324,-155572.9393585,440.0745733,-296540.2623458,3.0,807084.2013893,397.5324422,1.7247249
-44.5777291,1250822019944023160,3.2753011,348.7605509,-359.2468929,5.4670341,3361.2591773,2978.7520996,185.5911846,2679.8299016,3.0,391.8547133,0.1479368,1.7316715
-44.6372307,1250822019944022632,4198261.7909991,1390.6725851,-54.050719,527002.838253,3051174.1144736,428846.6732802,320.0758939,80245.8871121,12.0,1108997.1369797,540.4976653,1.0287203
-44.6518135,1250822019944022623,58.5622981,1068.2889265,-1.856182,1209.404408,2154.4685448,-750.9378617,283.9416436,-6263.9424531,14.0,2117.2270407,0.8418289,-1.2351822
-44.6331078,1250822019944022610,113.027351,795.4561266,2.9518425,1617.4042375,3179.1077939,-1180.4349722,225.9230836,-4382.4183052,12.0,2287.588688,2.1126823,0.3408263
-44.6116167,1250822019944022675,78.2254997,779.2847741,20.6464079,4710.1228128,8918.2564518,3566.4870986,443.7148862,-1440.1232822,3.0,5186.2654173,4.7212044,0.2703458
-44.4717083,1250822019944022603,81690.7732368,1340.2132294,-98.5014089,148537.2037522,-230797.5414888,-528350.2435244,665.7207977,-767608.1275478,4.0,221891.0443826,132.2366603,0.1661628
-44.6373225,1250822019944022586,693209.7797026,1106.8540508,96.182542,126752.3872776,1662873.5685499,255666.6540627,479.9569315,52098.9992168,4.0,755059.8914794,364.5469537,1.887037
-44.6372481,1250822019944022885,1254830.0681638,1228.6117921,-16570.783342,324156.2614646,1573009.132418,249304.3909042,457.7227887,-109415.966314,5.0,773566.3390174,431.5011186,0.5081406
-44.5674327,1250822019944022850,0.9526629,313.8781117,0.8467474,96.1703488,-1818.5767888,-2042.0214037,180.546728,-2225.9832355,3.0,212.9540864,-0.6534996,1.3432001
-44.5935618,1250822019944022698,55751.7123972,877.2906328,471.2809075,75826.2439953,454689.4363918,277030.7745276,429.4593312,176622.8616586,4.0,120284.637258,113.7747246,0.6193198
-44.6000711,1250822019944022697,44290.4067001,875.1824749,-211.6172515,82855.3685229,299793.8645429,174040.0686664,501.4764841,47885.7701357,3.0,128388.4238355,120.7463219,-0.9566318
-44.641618,1250822019944022843,10.2608024,422.3371613,-87.9827381,357.2651997,2410.4454447,1735.1715347,243.3324964,568.7544837,3.0,976.6425361,0.9738207,-1.4749649
-44.5937536,1250822019944022831,577335.8677886,1007.9005479,-901.9865962,249095.5373824,773899.4557172,200879.2341789,450.9178103,-117450.732569,4.0,401086.5981776,373.0811536,-0.6728252
-44.5933586,1250822019944022825,3.5584902,601.5552548,3.0492398,384.6490187,4313.6440679,3612.193898,298.3052161,2825.0594947,4.0,615.7661942,0.0794038,-0.3806022
-44.5560093,1250804427757979890,217138.0193123,753.1462308,-618.4829159,118299.3265833,-2117.2063925,-244318.4630826,302.477472,-382151.1609029,6.0,164184.7482356,182.1790317,0.5205014
-44.6458554,1250804427757979578,2989.6877374,440.7518907,-205.9664237,3857.2692463,37554.6378627,16731.8386237,253.0981833,5487.6488242,3.0,17506.9443497,28.1666146,1.6379389
-44.641818,1250804427757979490,29.328783,840.1445117,15.4298028,1415.1481022,2344.8199284,806.7382916,410.6166766,-3007.9460607,3.0,2773.6733318,3.224277,1.2387888
-44.5771407,1250804427757979503,0.3625264,359.9014759,-1.8527163,74.7980102,-1909.2596223,-2047.2166928,135.0446778,-2148.2440539,7.0,86.1283987,-0.9686125,0.5711853
-44.6515828,1250804427757979512,182.4580301,522.3911495,6.1314415,2384.4674389,2829.5261222,-436.4394263,210.7781428,-5240.2695294,6.0,3096.2254788,5.2238539,-0.4269285
-44.5646507,1250804427757979594,12.7492875,383.5652206,-3.0377274,274.5147034,-496.659042,-1664.7494255,220.9947076,-2315.1267213,3.0,980.3038487,1.0630697,1.5805048
