decl,diaObjectId,gPSFluxChi2,gPSFluxErrMean,gPSFluxLinearSlope,gPSFluxMAD,gPSFluxMax,gPSFluxMean,gPSFluxMeanErr,gPSFluxMin,gPSFluxNdata,gPSFluxSigma,gPSFluxStetsonJ,gPSFluxSkew
-44.5033267,1252510869804286019,9555.3308992,522.071066,-46.4175738,3686.7950061,-71209.9473368,-124652.4623158,293.699119,-142014.1657868,3.0,39857.1999716,46.809557,1.7153933
-44.5507946,1252510869804286020,8.1175487,192.5011274,-0.3447758,247.9170144,474.7287204,116.1315293,110.8294413,-284.4437332,3.0,387.1235342,1.1118944,-0.9679041
-44.6151408,1252510869804286666,3.2796193,244.532383,1.7994069,24.0917049,780.2632254,620.579051,139.5334622,188.8438344,3.0,334.7182919,0.0575661,-1.7219617
-44.6378074,1252519665897309324,39.4790539,217.6046319,0.135931,340.7601393,2223.7083601,1521.0086698,62.5258417,976.9316657,12.0,411.0805264,1.0912755,0.3698986
-44.5942584,1252519665897309328,40.2719808,195.2774426,0.6751724,367.6228034,827.0621532,170.3243824,78.7041485,-565.5365088,6.0,526.4325175,1.5779444,-0.2116259
-44.5126104,1252510869804286182,57.3287508,267.4098923,0.4637634,635.7846587,-112.8471391,-959.9319236,88.3099275,-1984.2796959,9.0,711.8777673,1.9242837,-0.2692597
-44.6428489,1252519665897309322,32.3538301,409.0027604,-3.323667,302.3040046,2325.3791028,1596.4557335,182.0697756,-548.5993969,5.0,1198.6454868,0.78897,-2.0202777
-44.6369174,1252519665897309323,42.2727332,234.0986975,0.6972507,188.8108415,1586.2111274,995.5741905,104.0024497,-283.9526922,5.0,794.8114554,1.9266833,-1.1015577
-44.6044385,1252510869804286308,10432.1256948,860.2579256,-2.7797485,3175.1233842,30908.6782474,13298.9799808,227.8705492,-57352.581478,14.0,21645.0272091,12.0489188,-3.2193404
-44.5869826,1252510869804286310,76.5901446,283.9948141,4.9917527,433.7802133,3047.3709636,1752.3974061,89.2375882,306.3281859,10.0,855.7178281,1.7870489,-0.0278292
-44.5092188,1252510869804286007,2161098.5488366,1110.3960117,-219.7278806,10461.7324986,132208.4164921,-105923.919479,218.8882201,-694533.0664715,24.0,261136.1281202,161.0173643,-2.0749575
-44.4839225,1252510869804286193,49.9846153,269.5581321,-0.2929,678.2211358,222.3169562,-703.4461368,109.4652684,-1609.9803922,6.0,838.1155515,2.6855109,-0.1489357
-44.5843131,1252510869804286305,131.842591,869.7476816,12.9235846,2174.4779254,4893.0097973,532.1014693,272.3052563,-5115.3903203,10.0,3319.0945711,2.4200164,-0.3461027
-44.5667444,1252510869804286306,98.384396,359.1910861,4.0374037,1260.9522699,1826.5509797,318.6520983,142.0003304,-1936.6041036,6.0,1570.0117282,3.5445687,-0.2692723
-44.5025787,1252510869804286013,436.8454352,466.2806759,-0.0312607,1267.4975143,5187.6628987,1312.3005661,96.7303404,-2181.6256529,23.0,2032.8057181,3.0868791,0.2985022
-44.4887795,1252510869804286016,40.4506996,228.1480634,0.0794517,296.6188075,1371.7144915,828.8777184,62.3989188,-75.8034317,13.0,412.1680121,0.6785961,-0.7204696
-44.6460703,1252519665897309290,22.8925134,278.7363658,-1.0805129,419.7565961,874.7357856,-153.4743264,112.799933,-674.952448,6.0,604.3550952,1.1438105,0.9171914
-44.5135383,1252510869804285976,241.6070339,661.3273995,-0.6767457,2340.9038146,8585.2733177,4390.8191897,169.6732242,649.4024737,15.0,2739.2439731,3.2873182,0.0791878
-44.5033752,1252510869804286249,14634.1847163,585.0344427,-234.9652035,28719.2330713,275763.6397197,230254.2482232,336.1283372,181242.7927882,3.0,48457.6055941,68.7842698,-1.0731906
-44.5070349,1252510869804286213,842525.5166588,856.6474204,246.7180002,178277.9741123,499189.0437591,111946.0375547,263.9686187,-280726.7338933,10.0,238039.3979974,226.0829966,-0.5685783
-44.5031818,1252510869804286229,985979.81645,466.5357177,-727.7421308,33364.8396405,855270.8693488,-12245.5188841,145.4791725,-108287.7827689,7.0,334974.2476156,264.1137159,2.4098573
-44.6134899,1252519665897309949,79680.2769882,401.1554055,-572.200044,34877.7956035,173111.3125353,39762.5105857,216.1733887,-3577.0220239,3.0,93581.922359,150.6111707,1.4653373
-44.5127172,1252510869804285954,550.6774329,720.0701975,-0.9655336,1777.3975562,3159.1996667,-4828.5807334,152.2009029,-10883.09485,22.0,3675.6147565,3.8809385,0.5382726
-44.5551085,1252510869804285957,1399689.2494921,1185.3761382,-182.7307621,40676.2626738,336490.9715019,28335.0841808,310.9564073,-600228.040105,14.0,338608.9852347,283.230616,-1.4804189
-44.5070597,1252510869804285964,3752979.1968377,1051.7134697,-690.5208593,501665.8215044,1854943.2966074,180929.844938,286.1857801,-299593.896412,10.0,709042.9642532,559.2038888,0.5500504
-44.6036627,1252510869804286233,30.6498906,272.5701924,2.7524506,348.9262877,2105.6908488,1621.1952983,95.9429627,312.6881748,8.0,596.2956964,0.7190104,-1.6652862
-44.4872131,1252510869804285969,2816100.7346238,683.0521629,-44.0008813,71824.0284601,1740066.5037907,-115708.9704643,181.7208123,-258176.5515372,9.0,719807.9505999,372.1788279,1.8005502
-44.5779297,1252510869804286232,82.2291166,296.007535,1.4547826,253.209886,-737.6544187,-2253.4644231,93.2115935,-3988.9064915,10.0,876.2070301,1.3146517,-0.6129532
-44.5033736,1252510869804285962,2586193.6897229,1068.9340398,-222.3966942,184164.1190345,2152468.1776791,564890.2137737,261.943129,231060.7347753,14.0,629801.92449,340.8089917,1.5239332
-44.5040165,1252510869804286722,113.9400704,116.9468394,-2.4502225,81.8348268,759.5042272,-260.4042282,67.184732,-798.7751704,3.0,877.0043891,4.668371,1.7151
-44.4722127,1252510869804285983,40.1525003,417.3220414,-0.7204306,769.2501288,1488.2227763,221.5733545,124.0102791,-778.0451797,11.0,823.6392799,0.9779257,0.3500573
-44.5686805,1252510869804286203,1907.2877015,262.1066272,-14.601953,2867.4954816,15628.2404297,9373.6490071,129.3337421,1293.1838634,4.0,6433.4124224,20.1572806,-1.2479754
-44.5315491,1252510869804285987,73.2320279,411.7156237,-0.980339,835.5879936,748.1164557,-821.0034452,109.355591,-2215.3201913,14.0,968.8446805,1.6272164,0.0981893
-44.6417571,1252510869804286725,41.0199066,219.7264568,13.0292963,269.3861186,-171.0589071,-753.2532,89.3849292,-1523.2684932,6.0,623.8595683,1.6911422,-0.7434906
-44.6241634,1252519665897309224,109.6462129,884.4598866,-29.0470159,1570.4653464,9038.3587501,2607.810926,359.5646893,-3687.5416142,6.0,4156.5483796,2.8403847,-0.0973002
-44.6539736,1252519665897309228,64.8622731,421.0981963,-5.9898718,900.16982,1682.1900421,-492.8733214,147.061278,-2583.9236487,8.0,1351.0846614,2.0330583,-0.1251385
-44.6507202,1252519665897309223,261.8680106,489.6104695,-8.8852574,2025.0674443,6730.5151545,2069.7177359,162.8837715,-2725.6192936,9.0,2796.4056563,4.1195604,-0.002397
-44.6093678,1252510869804286266,18.0708153,293.5722027,1.3056116,334.0705247,1890.1071461,1149.6568684,110.2218851,441.2227726,7.0,507.810095,0.6247398,0.0033387
-44.4922999,1252510869804285978,2158.0464938,272.9579289,3.0240509,1900.4829184,-18397.2638249,-29716.0454741,135.755908,-35411.1279314,4.0,7595.5962405,18.0673599,1.7314041
-44.6076173,1252510869804286741,4.1942442,168.5948108,-1.4726785,59.0681591,525.7231344,213.6520339,96.9233415,59.6748145,3.0,253.746243,0.2090803,1.6270592
-44.6453208,1252510869804286732,35.2860999,203.3101541,1.0259567,385.834682,1558.6821523,947.5266163,76.0845682,225.9800782,7.0,501.23083,1.3159613,-0.2827328
-44.6502581,1252510869804286729,91.422994,323.6247286,1.6671865,1099.9325379,1728.2337566,-276.0665426,141.9488788,-2294.4767018,5.0,1620.7209951,3.8874265,0.3035808
-44.627459,1252510869804286728,5.3118764,218.2224029,1.4357371,163.5287556,1150.4931509,795.0187119,125.0910604,482.1978364,3.0,348.3651246,0.6771803,1.3126661
-44.5562183,1252510869804286204,18.8908551,191.0614979,1.4131012,205.0592404,128.0338181,-373.6068098,93.1019779,-867.1599009,4.0,429.7502526,1.2348499,-1.1459375
-44.5045553,1252510869804286206,89.7385721,206.2646066,-1.0777093,284.3148788,2428.4944299,1197.3654949,77.1825752,-316.0918966,7.0,825.9632838,2.2052032,-0.4871583
-44.6416106,1252510869804286731,3.4157285,165.8943775,1.3524908,111.59268,185.7631533,21.3525577,95.3804848,-247.1259463,3.0,224.7507093,0.195874,-1.2641926
-44.6331194,1252510869804286703,63.4459732,315.3010918,3.9751055,556.0777977,1530.0623312,-94.9343875,99.0915611,-1267.124003,10.0,830.5038876,1.7932934,0.5652626
-44.5532596,1252519665897309900,24041.8431574,584.2027435,-2191.2104228,15230.6574327,-170049.6351385,-248335.8112935,336.6757656,-290545.7065744,3.0,65615.1450284,80.7857109,1.6276533
-44.5423218,1252510869804286477,12.9833448,149.5988878,2.1968445,88.5994051,878.0529343,690.6038384,74.1088212,158.703211,4.0,337.2160427,0.4932958,-1.6869352
-44.5176146,1252510869804286146,177.4059039,366.951715,-0.5129526,730.5631348,4421.1292605,1663.621485,94.3624436,-81.2201797,15.0,1286.6870312,2.1705382,1.0163932
-44.575358,1252510869804286094,5.6862164,194.8360637,0.0676055,137.9403163,1249.1683224,988.8750094,78.9860027,646.4287143,6.0,218.5916447,0.0346285,-0.6272228
-44.5212414,1252510869804286092,169.2677955,387.3090351,0.7603639,1278.4835749,3506.6554328,1285.5840892,102.7023559,-1037.1900815,14.0,1389.3099197,2.6796932,0.049874
-44.5176795,1252510869804286380,267.9494238,70.1313706,14.8605084,11.4459448,984.2469514,347.8661708,38.9611424,-297.023995,3.0,736.4602029,8.6852286,-1.7315801
-44.5065119,1252510869804286097,37.7126213,273.0089137,0.4580874,507.285515,1899.3063288,887.6502248,102.4276848,71.047511,7.0,673.6360296,1.3505792,0.702941
-44.5172158,1252510869804286100,21.0433203,301.732479,-0.6200474,439.4957738,600.1297899,18.1346227,106.2994784,-858.2521618,8.0,522.0630534,0.8260184,-0.2062587
-44.4802668,1252510869804286095,67.4538592,188.1183371,-2.5534795,831.8395465,958.8509616,-161.2444774,98.7496801,-860.1394886,3.0,910.5996372,4.3946077,0.2550122
-44.4723356,1252510869804286423,95.968312,320.5546509,-4.6108336,403.6879461,2079.8780912,-773.9298788,150.4773982,-1949.2176312,4.0,1914.9631749,3.9470214,1.7815378
-44.5608569,1252510869804286425,32.5413542,215.7419242,-3.844115,117.5442177,91.4881333,-1081.6143205,123.4053206,-1558.8143134,3.0,920.7481195,2.0203407,1.7003482
-44.538455,1252510869804286426,7.3676822,181.6225853,-0.2295151,96.7139758,-665.7632535,-1041.5387907,68.2262404,-1243.1138719,7.0,190.6052156,-0.239823,1.3835626
-44.5135609,1252510869804286136,115.1450355,648.6923263,-7.2147931,566.3210631,12371.3816552,6612.418675,323.6410706,4152.5530157,4.0,3952.9511593,3.4180994,1.8965277
-44.5534613,1252519665897309645,176393.7492122,859.7901446,-1077.049916,177083.1934732,487405.2670901,239726.2392527,416.696637,87377.0829504,4.0,210009.6882641,216.9938434,-0.0224006
-44.5404458,1252510869804286142,56.986941,272.3089864,3.046078,810.427846,1231.8811234,-226.907942,135.609836,-1383.6265964,4.0,1165.9344325,3.5148649,0.4189899
-44.6403235,1252519665897309575,29243.8668761,425.8444986,2828393.2373094,31858.8012268,73241.3948295,20876.252293,240.7723404,-22871.3518759,3.0,48957.8267568,100.2003804,-0.9442563
-44.5783788,1252510869804286116,363397.7925175,728.3279307,-344.4993599,57850.1354366,644248.331332,151042.1046521,282.6211529,-31542.3119765,6.0,228388.8449785,189.8206679,1.556731
-44.4839238,1252510869804286457,101.3839948,235.3025736,1.3444076,281.9769223,770.9042503,-335.5984224,97.19232,-1525.4687042,5.0,936.6469718,3.2665899,1.5780659
-44.4871977,1252510869804286139,504586.2121761,506.9943571,126.5801664,98427.5355744,198338.4242517,-184053.6617082,193.9131366,-314270.2027742,6.0,183271.5803276,260.7092415,1.2032189
-44.4924943,1252510869804286140,178163.2090407,278.0274111,28.5566311,39113.8749274,92159.1938087,2912.9828388,122.5705488,-47701.7393615,5.0,59905.4961521,177.0034823,0.5526174
-44.5349168,1252519665897310253,123.3438398,119.4815976,10.0041715,163.5296927,567.6558309,-395.8923688,68.6805306,-1080.2589363,3.0,907.9063911,5.4796544,1.6690492
-44.5445335,1252510869804286037,169.9795898,352.9436723,0.8547391,1013.479014,3017.2984642,1172.6791117,93.6516471,-996.9472902,14.0,1269.2131531,2.7134932,-0.1447073
-44.5379525,1252510869804286040,73.4657273,316.4757392,0.6823733,446.594474,1496.6944642,251.1320778,94.4607854,-1229.2251015,11.0,829.1041562,1.7096206,-0.2501574
-44.5220714,1252510869804286041,50.6873754,332.2165739,0.5723927,212.003688,2719.6845855,1811.0970419,80.0454514,421.3408684,17.0,593.3510816,0.4870156,-0.4655492
-44.5154969,1252510869804286043,30.3254469,203.875366,0.5599095,222.956823,1224.5149597,783.3777701,76.5983517,101.5797025,7.0,448.9836186,1.2098488,-0.8151543
-44.6253607,1252519665897309781,34.2522223,208.1566797,-1.7276274,141.7286823,489.1224579,-359.8203061,84.6083097,-1155.4614455,6.0,528.0110158,0.8902914,-0.1493639
-44.4793774,1252510869804286029,78.2709924,334.8396815,0.0523557,605.7497346,1824.6812703,781.7871199,86.1365317,-767.4584723,15.0,785.83815,1.4347456,-0.5677642
-44.581534,1252510869804286031,69.6047336,453.1118756,-0.8265277,494.9597995,838.8499181,-542.5246346,129.8680874,-3133.7275429,12.0,1160.4631705,1.0348734,-1.330592
-44.5750519,1252510869804286032,12.6855778,176.2173983,0.4690706,183.7379772,491.2599809,147.3113454,87.5672507,-389.7107562,4.0,377.396656,0.8525688,-1.0965504
-44.4873374,1252510869804286076,1018161.8247387,728.6650923,-306.2417963,293062.367934,661652.0510617,-29508.8766678,307.2436723,-275002.9567308,4.0,395676.7772741,497.3515335,-0.0437725
-44.5505029,1252510869804286068,479495.0032289,161.7563642,4.2312944,2035.7482083,100512.7668967,-37445.6556153,32.3098059,-43177.4093381,14.0,60200.5413658,101.1143665,1.5619968
-44.5123462,1252510869804286073,9.9697903,221.4164993,-0.1745589,124.679809,-1129.754275,-1404.002334,61.2490692,-1840.3192055,13.0,198.0266576,-0.3446475,-0.936894
-44.5721791,1252510869804286159,12.9013566,390.7056105,-0.4653349,303.6288613,4032.7747954,3106.4631647,112.3235688,2421.0908712,12.0,430.5046897,-0.1688943,0.5733317
-44.5459796,1252510869804286075,251.5400839,431.8453844,0.8544738,1455.7978587,2528.6301447,-416.2359556,103.9575575,-2806.1639383,17.0,1658.5176032,3.0015705,0.4013379
-44.5916483,1252510869804286087,73.6164101,779.7632591,-4.5739108,2071.1359344,1822.8715378,-2041.9994792,293.1867765,-6827.2662322,7.0,2824.9450754,2.4070042,-0.4292805
-44.5702482,1252510869804286165,9.6250895,257.6870676,0.1707144,342.5444979,604.6086998,48.4607141,127.9428172,-539.1901198,4.0,478.1702758,0.7221931,0.0717154
-44.511372,1252510869804286163,2237.6101457,341.0854847,-14.7609499,6988.7970058,74810.5552625,61600.5663394,196.7239649,52223.4348979,3.0,11563.8011452,26.2252954,1.0480023
-44.523582,1252510869804286162,12.6933012,198.1075482,0.0043774,333.4830503,1212.475585,850.2109869,98.618925,449.2000919,4.0,407.1965481,1.7817803,-0.0444773
-44.474754,1252519665897309414,53269.4334866,976.1103981,-3908.2115096,105674.8022384,375743.6891935,195992.4244765,433.7787554,94708.2394062,5.0,115151.1734829,97.5907485,0.5981423
-44.57813,1252510869804286161,142.6865042,707.2233898,-0.9046906,2120.8714731,2929.4885297,-1194.056127,223.0029618,-5753.4635234,10.0,2791.7216684,3.3527343,-0.0613139
-44.5326753,1252519665897309417,56812.2834216,919.7418861,-4624.0627501,131706.6742576,444572.3596805,257567.5769747,525.0015703,131199.7160457,3.0,157348.650165,137.2036029,0.4709258
-44.5452495,1252510869804286359,311640.0580024,505.6880873,-3475.430976,46262.4873156,282572.5091353,-37226.0301147,276.6906582,-129913.1708591,3.0,225980.8549372,279.8751566,1.6507447
-44.5095948,1252510869804286052,112.5560418,260.1123988,-0.1410138,606.7340727,344.0665967,-752.4471771,66.4252838,-1816.4806627,15.0,709.2672527,1.8239134,0.0316987
-44.4725071,1252510869804286060,21.0222278,442.4448253,-0.4564219,625.8316811,3340.6435176,2221.3854733,166.6021715,941.5621753,7.0,812.5312384,0.7922161,-0.6065234
-44.5985297,1252510869804286063,710863.5865605,993.7681589,-109.4182549,5781.342189,77705.5058725,-57849.1891138,248.9776208,-508655.1696075,15.0,170160.6910029,109.7722418,-2.3446498
-44.6112252,1252510869804286064,73.1453309,439.761239,4.2387543,577.7647047,1685.309447,-528.5500871,131.8345342,-2651.991904,11.0,1240.6911898,1.4937366,0.3882088
-44.5117166,1252510869804286370,388.4878718,248.4918091,-4.9933547,1151.4434709,5094.087818,690.9906531,142.7139931,-1660.8885823,3.0,3613.749427,10.1162757,1.5363299
-44.4716447,1252510869804286059,60.9012249,235.2820315,-0.2876445,305.4773173,1639.125772,793.7806963,56.7670994,115.472838,17.0,457.7121107,0.9737109,0.4626679
-44.6512699,1252510869804287289,1.8930675,152.4595208,-0.0382861,110.8835901,902.6432131,735.3885569,84.8816436,621.8334094,3.0,141.4356358,0.0829414,-0.6140537
-44.4983376,1252510869804287301,33.4914238,129.4884714,-2.9482758,327.6223031,409.6663914,-82.3319638,74.4599662,-605.3117081,3.0,518.0049721,2.9356306,-0.9858693
-44.6475871,1252510869804287286,16.5883071,199.1036901,0.1117409,65.5235137,578.464957,42.1952452,74.5480305,-588.336738,7.0,341.4921863,0.1542792,-0.3634828
-44.6082108,1252510869804287288,6.3397724,168.2051024,0.6468895,154.6694637,-672.7376268,-836.4414193,79.4684573,-1211.2947885,4.0,240.8817539,0.5760952,-0.6041247
-44.5650923,1252510869804287284,1.5542424,188.0227525,0.3172155,51.0527399,996.858553,872.4419945,93.3446486,655.5123407,4.0,145.3135933,-0.4860854,-1.3522659
-44.4918239,1252519665897308500,84.0430413,132.5019874,-12.3608489,136.6521985,888.4347679,294.2935816,75.3582416,-584.397085,3.0,813.7652773,4.1479375,-1.677265
-44.5447454,1252519665897308550,1255.6852918,243.6279242,4.9556129,2539.0408721,13020.5035482,6022.4158887,140.5909157,1310.1851117,3.0,6160.2302256,19.0662275,1.4069445
-44.5901225,1252519665897308537,3.0844003,176.7938853,0.0048674,98.6101843,-111.190944,-358.2359248,87.0178797,-515.5198603,4.0,183.404597,-0.0642888,0.9372112
-44.5742209,1252519665897308533,97.0910645,277.8460505,1.8627676,633.0372749,1460.2439905,124.8299752,104.6861479,-1727.9364834,7.0,1148.2198941,2.7625824,-0.7645219
-44.5533763,1252519665897308360,82426.2371787,877.8075919,-54.4291302,115012.9835391,527174.2832795,333980.8896715,432.0662341,193277.0273236,4.0,146254.8592076,145.1266518,0.0275927
-44.4918782,1252519665897308368,14.2598575,182.7712052,0.2620205,154.030645,127.115444,-356.046844,68.7091406,-654.7822988,7.0,290.2101858,0.394541,0.8783522
-44.5369775,1252519665897308342,9.3577822,292.6516269,0.3505533,94.7966243,-1434.1114396,-2062.3309,118.7363537,-2353.4683329,6.0,410.9225874,0.1478136,0.9433943
-44.5217143,1252519665897308310,422.5126392,732.1479664,0.0500448,2051.7241024,10262.3594984,2271.7874487,182.360533,-7020.3766791,16.0,3858.0833005,3.3582478,-0.3562196
-44.5294552,1252519665897308308,64.4206349,435.1783608,1.3570806,642.9351877,1653.2416195,244.0707917,119.9637145,-2069.112643,13.0,1023.2917968,1.1265245,-0.876496
-44.6057637,1252519665897308337,1036599.0112434,1166.9743327,167.5557272,15490.1698454,130966.8896609,-93492.9915256,309.3613007,-724622.9921835,14.0,298815.7137573,170.4717364,-1.6073402
-44.5751771,1252519665897308336,9761.6519363,930.1607341,-8.0426302,3730.869884,35129.2494828,17515.1311002,231.4067229,-57645.1381302,16.0,21045.3109354,9.8680321,-3.5815971
-44.5868696,1252519665897308335,87.7839936,376.7118919,-0.2260267,406.8960156,-1228.1368593,-2280.7635195,108.3927905,-5392.5169153,12.0,1099.5469594,1.1245823,-2.2126053
-44.5854476,1252519665897308334,16.4627146,247.4445307,0.7464015,147.9146655,-356.4313434,-717.7803079,86.0217773,-1700.0465722,8.0,415.2200496,0.0221668,-1.9302194
-44.4708026,1252519665897308329,12.3370377,247.9759363,0.4830098,248.1294795,2066.6222824,1450.4062747,100.4779114,1048.1226938,6.0,370.9664056,0.46158,0.7363384
-44.534891,1252519665897308473,3.3356324,163.4369855,0.1395463,154.203426,-495.2897121,-682.7013322,72.3556513,-880.3073684,5.0,154.7547007,-0.1712842,-0.2629909
-44.5327983,1252519665897308471,762345.2239545,1020.5800514,53.2548158,321856.2738046,1188838.9940826,327033.2719678,368.0620391,-11309.646218,7.0,401668.1732116,317.6713382,0.975971
-44.5174243,1252519665897308441,43.870203,178.7578059,0.3936159,244.626598,616.298533,-252.4840187,72.2749292,-947.5929274,6.0,527.7691045,1.9122975,0.137494
-44.6299382,1252510869804287042,19885.9285828,316.5363966,125.5425927,15508.8076482,-47459.9668297,-83230.0496421,155.5170003,-108674.5304695,4.0,25118.0711559,61.8351205,0.2634204
-44.5729401,1252519665897309033,645097.0578041,956.0459126,-968.6383822,143600.6955998,1032694.7912023,511732.4400306,257.2107246,241972.2968156,13.0,231499.0520231,178.1028552,0.680139
-44.5369969,1252519665897309023,8.5090206,260.3685356,1.2779286,66.7049296,-1278.1039854,-1549.1208932,147.3294964,-2309.6175208,3.0,577.2528861,0.6141626,-1.7060677
-44.4748504,1252519665897309019,7794.2520559,797.1400797,-59.3800757,31036.6324503,-320696.3999693,-366789.86056,397.5227658,-403744.2920935,4.0,40422.2651687,48.1052135,0.1865718
-44.5173754,1252519665897308962,59.9596815,139.9367801,-1.0549716,125.7452522,726.8810361,235.7838826,80.151888,-680.4690194,3.0,778.776489,3.1953252,-1.6813882
-44.6297679,1252510869804286797,3289.5032242,410.9856453,65.3626501,8698.6290675,-86427.8111895,-100956.0613104,198.2701964,-118236.0845295,4.0,13667.626212,27.6408616,0.5803213
-44.6513821,1252510869804286799,60.9253837,174.0801781,-2.7321799,458.287732,725.7138068,39.2294835,76.8885094,-778.7269272,5.0,641.3233207,2.9966642,-0.5878809
-44.5837513,1252510869804286782,58.1339187,241.1564607,1.5456754,383.2104069,-1060.80638,-1732.9943232,75.7551876,-2982.9363936,10.0,588.8095896,1.6369196,-0.9348902
-44.6117455,1252510869804286785,9.4524518,139.8801239,1.9861278,99.1601269,732.859693,536.211937,79.642431,125.818649,3.0,325.6466863,0.7786127,-1.5531321
-44.5403579,1252519665897309067,71.0946917,125.1407691,-0.1946641,191.3506528,546.2120994,-241.0880571,61.9078686,-684.0975787,4.0,568.2898947,3.0453316,1.5204266
-44.4918981,1252519665897308789,127.5336696,139.6370326,0.4321764,726.174141,839.5376202,89.1899196,63.7919876,-987.0740934,4.0,934.2866205,5.5209571,0.1293305
-44.6034788,1252510869804286897,25.055672,268.7915524,1.4921114,383.691223,686.7636142,-38.5653129,108.5230966,-1050.8032972,6.0,629.5137858,1.4594245,-0.5897626
-44.472646,1252519665897308723,27.7985837,216.763665,-0.3825221,380.7245648,1436.9135405,772.7499021,125.0794707,-99.0529781,3.0,799.8675216,2.5145344,-1.3011435
-44.4707394,1252519665897308720,79.006778,253.3276712,0.5590357,496.9050682,1862.097439,943.5703462,84.0716597,-539.9688685,9.0,763.3666721,2.2480542,-0.7502799
-44.6222627,1252519665897308736,406700.5488802,1145.4497041,87.7388875,4175.7839953,109176.2679702,12087.2481712,313.6591497,-509705.42456,13.0,168025.6990026,66.8166101,-3.4849089
-44.5783754,1252510869804286916,1043741.0062109,801.0628489,807.5668508,178368.2527642,656637.1032408,165657.5600644,286.2452909,-123759.6902866,6.0,307762.536303,422.0959418,-0.7189292
-44.5445844,1252519665897308884,7498.910641,239.4012612,-1.1469971,13440.8748179,5549.4775551,-11244.1892149,136.6734955,-23395.0423237,3.0,14484.5052675,49.9316707,0.2131369
-44.531383,1252519665897308886,14.596786,135.8787708,0.3675879,110.32663,-117.9061827,-497.8915589,54.434207,-725.6354354,6.0,217.1707262,0.4969251,0.8762115
-44.507738,1252519665897308889,1.3068407,167.9719585,0.2981207,30.9512333,-787.5163243,-871.7116075,96.5412242,-1044.4667249,3.0,140.2718259,-0.3392423,-1.6376635
-44.6237637,1252510869804287157,35.9358654,162.5432532,-1.5580872,255.8518157,1178.4046749,738.2833841,66.0733125,-56.018014,6.0,448.2905051,1.4701177,-1.22197
-44.6476436,1252510869804287153,2.0528194,139.0366599,-0.6268347,90.8645753,-621.6794005,-740.0519896,78.5332732,-880.4881592,3.0,131.3034611,0.1349476,0.8468349
-44.4726953,1252519665897308198,69.424656,228.7594811,0.2097423,335.7479979,1526.4551744,728.3193697,60.1224744,-283.8379609,14.0,528.0627744,1.1670423,-0.5159839
-44.5668719,1252519665897308196,245.9467461,531.0765932,1.3065236,1078.4238715,3097.5817015,-3897.9697423,146.6715258,-7057.2101457,13.0,2472.2037899,2.6119349,1.8710525
-44.5816794,1252519665897308194,73.3954255,810.734078,5.2660825,2089.0977721,6404.2809889,2404.2234811,305.2421831,-630.0121622,7.0,2809.7477248,2.6548886,0.4180149
-44.4865852,1252519665897308193,28.0295209,191.7510685,0.2842955,157.6898083,727.8184241,-20.7010072,60.252098,-554.021006,10.0,341.9515861,0.4079857,0.6688909
-44.5183327,1252519665897308192,137.5101158,363.7140761,1.972277,821.9347899,1623.9396149,-622.204863,114.2424337,-2611.9435826,10.0,1388.2422236,2.7017528,0.4699918
-44.4748417,1252519665897308189,1845820.5111033,1200.2487897,-130.7735526,319425.1299791,1005404.3021582,439697.8307913,286.2862862,-93992.5262481,16.0,385389.0880833,298.4759536,-0.5633791
-44.4755633,1252519665897308188,4092826.9479013,1137.5738198,-383.3652235,175591.196973,833347.7884523,268063.9808786,218.4965278,-366316.9014966,23.0,385839.6484529,356.9812692,-1.065451
-44.5328284,1252519665897308182,1647420.3800519,858.0427158,-431.9360694,136720.9815019,1551963.3542784,-117279.0344876,280.6686039,-288075.8498617,7.0,680620.7500183,376.6404414,1.8978866
-44.5361248,1252519665897308181,2812733.1698757,961.5753408,-77.735707,219078.8000029,1588658.0276715,210700.0672414,253.19644,-253581.6125076,12.0,505579.0461634,406.0245846,0.7567607
-44.487061,1252519665897308161,515.7681,763.9839081,0.8450397,1901.922682,11459.8053315,2310.6340125,196.6743626,-6066.7599655,15.0,4605.7822724,4.0579478,-0.0205234
-44.6387836,1252510869804287113,7505.0356809,295.9556612,9.0662739,12319.7147617,-34114.2854159,-49682.8542235,146.353143,-63474.0376558,4.0,14492.9759786,46.6813039,0.0014435
-44.5295101,1252519665897308208,525.7155955,620.3452411,3.2934424,1705.4684075,3987.2860199,-755.1487429,149.8633396,-7350.8566053,17.0,3507.037856,4.0090116,-0.8058474
-44.5533493,1252519665897308207,2148302.1412934,934.7117341,78.0544789,260347.4245501,2153935.1472951,99151.4759742,319.7816268,-271709.6971904,6.0,887746.232315,480.0692271,1.7681919
-44.5434187,1252519665897308206,74.1152136,268.542764,-0.0204592,183.3775344,1211.8621465,-130.6422056,68.6964675,-742.5678723,15.0,576.9859178,0.6345966,1.5435589
-44.5901761,1252519665897311173,88.3441186,137.0741337,-52.4223862,43.4315438,670.2360308,-241.6907654,78.6332284,-861.5653241,3.0,872.1187214,4.2192019,1.7272195
-44.5869305,1252519665897310736,30.9901486,368.5400218,26.0924612,901.0172504,-330.0233448,-1725.1950909,182.9656183,-2951.2552375,4.0,1146.7395762,2.6608486,-0.0257574
