decl,diaObjectId,rPSFluxChi2,rPSFluxErrMean,rPSFluxLinearSlope,rPSFluxMAD,rPSFluxMax,rPSFluxMean,rPSFluxMeanErr,rPSFluxMin,rPSFluxNData,rPSFluxSigma,rPSFluxStetsonJ,rPSFluxSkew
-44.5785905,1249951206734823749,4661383.2776118,1137.0812611,52.8204104,201862.7823292,1135936.4348042,202771.3961022,179.3354015,-398865.8732263,35.0,446616.0042986,282.7378456,0.4397429
-44.4849635,1249951206734823770,32.6110729,283.1457346,0.5767241,225.2500548,1458.3072924,542.743848,114.3655731,-189.1965669,6.0,705.3613611,1.2973691,0.8219154
-44.5604735,1249968798920868618,438851.1628431,722.9647932,221.6658917,119925.1151324,265113.0276961,-26300.0718501,271.4417213,-209929.5444413,6.0,190003.8603299,260.9676845,-0.6363538
-44.5426957,1249968798920868923,1.4843839,293.224877,-0.4427042,148.118367,1804.8393423,1489.8750881,167.6893966,1304.6493792,3.0,256.931722,-0.2766657,1.1073391
-44.6156387,1249968798920868894,1165484.7795134,682.2695569,-1730.5294456,324006.7583904,824434.52357,48107.1271519,229.9142708,-101620.0296207,5.0,388531.5717883,462.9333133,0.3729781
-44.473193,1249951206734823622,8626.6557594,313.0311776,0.0962937,12308.6793706,16531.0370386,-1512.1935191,127.4625459,-17539.6235641,6.0,13317.4073132,33.3856607,-0.011406
-44.6344792,1249968798920868892,64756.7194591,390.5176356,-230.8766402,16891.3291953,143583.7762346,64164.4282754,165.960487,31176.2382561,5.0,53586.0178108,98.0203699,0.5619514
-44.6333021,1249968798920868891,1539.4016068,185.9386386,3.5662202,204.3150298,2146.8974787,-1213.1566813,36.4749025,-3206.2879278,23.0,1457.5304562,3.8838431,1.6965388
-44.4757977,1249951206734823617,14086.2760174,342.3474828,-10.2627507,11219.4527436,-46248.4905125,-64977.5475357,113.088373,-89069.8437413,9.0,13873.4451318,32.5901534,-0.6943052
-44.4727461,1249951206734823630,58888.2772935,378.8791517,-128.9779906,30593.8069673,101112.6840453,32042.352444,205.3767442,-13094.8350845,3.0,59119.3585218,149.7490964,-1.2250223
-44.4888387,1249951206734823626,337136.3798976,655.0486042,86.0231373,82904.3252695,566259.2405396,151188.8416636,232.5235578,54736.1916793,7.0,187251.3435136,189.1374751,1.4049202
-44.5427482,1249951206734823624,271333.769983,871.4053705,-87.4459718,106933.7693737,541561.3638762,168850.4483094,284.5981272,-9462.2498672,9.0,167545.8674906,140.9813737,0.7722377
-44.6175938,1249968798920868703,396314.1413273,585.2486316,97.7456489,24021.2520363,533111.4194046,-6386.0018617,193.4699999,-128423.5329469,8.0,202282.0523675,146.7391851,2.4410393
-44.524039,1249951206734823598,118.3453293,371.6519965,-4.0644216,1991.3755625,2333.5838613,73.0708905,184.6850922,-2279.2995802,4.0,2357.3045598,5.8886745,-0.0210317
-44.5422481,1249968798920868878,561847.8470149,773.0919004,191.170267,113657.1813794,536492.5399289,-26062.295365,252.9593495,-235126.3185067,8.0,234002.6413056,228.1196462,1.0875387
-44.6312897,1249968798920868706,1542.5331413,420.6803752,4.6800311,1492.2069673,1181.2174343,-4875.597145,85.3564693,-13115.1332832,24.0,3384.4881103,5.5018579,-0.7810307
-44.5867262,1249968798920868699,41.627123,208.6533767,-7.182995,62.0646175,214.2430411,-837.3658082,102.4112351,-1317.7337585,4.0,739.3498454,1.4244651,1.9714613
-44.5354153,1249951206734823636,143151.7312103,913.7529316,-329.039508,62643.0895734,613814.9091724,240572.8442933,444.8456154,133400.6790863,4.0,225756.6555419,177.7084775,1.6419846
-44.6154568,1249968798920868901,349340.3477906,609.2568212,-512.9456406,85945.6295908,536106.791358,174095.2487735,192.8752811,70088.593399,9.0,147018.667308,163.7151248,1.3629476
-44.6226455,1249968798920868681,8130618.5502602,1215.604897,-1675.8885826,576128.8382369,2561788.2388066,608489.7449855,203.5790893,136541.5210599,26.0,809139.7880846,483.6638043,0.7068523
-44.4759126,1249951206734823637,3258.0202325,293.6666289,21.2027922,926.7862733,-59383.6533441,-74290.2749749,168.8269043,-81010.3014114,3.0,12227.39491,28.4674693,1.720863
-44.6584252,1249968798920868682,428231.7282189,1276.4865608,-322.3964026,14269.009107,283344.8686883,138093.6450035,365.5360841,-476637.823593,12.0,207472.6591983,80.4398789,-3.2616848
-44.473684,1249951206734823643,156065.9309318,412.8853497,190.9850643,55097.8957529,174394.1051601,4651.3951091,191.6110322,-46065.4629842,4.0,103392.8445963,184.472071,0.880901
-44.51386,1249968798920869299,85049.8466043,660.1756386,-2203.6333404,94889.117004,372896.8498095,232630.7299148,319.1481439,149987.8948443,4.0,111623.7323073,149.9480662,0.0074586
-44.5355236,1249968798920869302,0.4011733,195.1514157,-1.589994,87.2836668,1234.3216226,1132.99462,111.4575006,1053.2095551,3.0,90.5757402,-0.8907797,0.1083227
-44.5419878,1249968798920868333,15162.5500432,667.0824226,85.2827993,23582.6813111,-129289.1034387,-191362.0628914,330.4566675,-230970.65993,4.0,45218.8712569,61.1060529,1.0135725
-44.6376728,1249968798920869265,288311.3136436,468.9542961,-387.6043008,126217.2940243,246570.8697021,25320.6423498,196.5024918,-39326.1833775,4.0,148161.020812,257.7545961,-0.0111157
-44.5497297,1249968798920869278,108.8727228,320.5414981,-8.2955665,1552.5251061,2078.297369,-69.6942399,157.630247,-1675.9773851,4.0,1956.3681922,5.1855758,0.0895375
-44.601976,1249968798920869406,392.1206039,479.726677,-113.2289961,2331.4236815,-2511.4066124,-6686.5614582,239.4275255,-13830.0945049,4.0,5325.076247,9.3686159,-1.1631324
-44.6177221,1249968798920869416,615531.5020248,657.3685187,-2.8560883,88171.1205603,803625.1414137,109275.1211123,215.2436085,-26245.2315541,8.0,264491.7009174,221.0388775,2.1255495
-44.5187897,1249968798920868284,27.5749644,435.5600337,-1.1808596,115.3325394,-1970.0708529,-2608.866226,237.9954465,-5260.7131389,3.0,1867.4501437,1.6601089,-1.7246215
-44.5174586,1249968798920868282,104.1754991,361.2843881,0.7348983,131.0831696,2329.6809341,-1207.8807416,179.7242959,-2277.5126575,4.0,2243.7931792,2.587919,1.9863029
-44.6015196,1249968798920869347,40472.1490416,388.0055028,188.27032,29532.9428357,81234.7192784,8838.8309885,187.6701257,-32402.959355,4.0,47523.2268638,94.3569035,0.5068253
-44.5785202,1249951206734824931,12497.8026521,369.8698089,45.7714297,23126.9039048,64961.464765,29211.5908663,210.9820757,6135.4737567,3.0,29636.0583365,63.8412003,0.6236048
-44.5393967,1249951206734824930,172191.3406552,761.0015825,-378.8783998,84167.5566497,288060.4258743,134495.2585698,265.715439,-22656.5743266,8.0,117854.7473236,141.1156946,-0.4150518
-44.5135758,1249968798920868290,30633.8170557,393.1006421,-29.394124,40497.5396715,79425.8956828,17407.345889,216.6015276,-14888.431631,3.0,47313.6514624,102.8927874,0.4185463
-44.6342115,1249968798920869157,20443.9730649,328.5899604,-40.057703,13511.1383335,39930.811712,14861.5251552,132.6924049,-16702.4440329,6.0,20346.7929092,48.0497978,-0.8958014
-44.489135,1249951206734824339,95077.1288329,657.1048107,-283.1718858,28886.2097423,251463.2612014,139300.0482827,320.7425961,12840.2658614,4.0,104122.3089653,123.4839404,-1.6036615
-44.6265256,1249951206734824352,397288.2186845,392.0512834,138.3244075,30801.3122461,282864.8058056,-60687.299334,113.4830971,-120477.9746541,10.0,118497.4058143,145.8570687,2.2347969
-44.6223328,1249968798920869144,64.9591175,275.0742383,4.9108627,647.1220658,2177.0472209,-683.7465797,132.701196,-1527.2852923,3.0,1978.5256319,3.7706049,1.5259382
-44.5783853,1249951206734824325,32886.1960868,431.7413094,-54.5586754,34690.8663503,129744.6783221,71787.0699487,242.6287215,26203.3480781,3.0,52701.4383978,107.1163185,-0.9268723
-44.626408,1249951206734824321,37557.7452842,468.6066676,-88.4789683,21963.0472941,73751.6790457,28373.8092883,206.3419094,-30752.1980092,5.0,43775.1113127,82.010415,-0.9775677
-44.4830215,1249968798920868412,48581.9927233,313.9414112,-288.4834931,38426.2145712,3569.3242673,-59132.6584841,176.8853936,-101757.9971016,3.0,53301.3081199,124.9039261,0.7759265
-44.532262,1249968798920868414,32306.1751996,465.302228,156.8178137,9930.7338007,141736.726034,99612.4944106,228.8956963,44038.6884495,4.0,43558.6679924,70.5554401,-1.7467992
-44.6507782,1249968798920869192,3091.4433619,339.6176122,11.8772596,3646.5291475,2305.5333222,-3604.7964352,101.357303,-14642.6840042,11.0,5928.1936302,13.0482924,-1.0561968
-44.6176799,1249968798920869197,182.3537648,315.9302149,-49.7231956,548.5880951,1918.6896165,-1561.186455,157.8571516,-3311.6639863,4.0,2417.1973886,5.1249774,1.7936053
-44.5426306,1249951206734824392,192837.5865984,851.4172916,-2180.261695,54121.4342284,293168.3457544,107425.2357248,418.1498305,-138868.5694272,4.0,195697.1951435,185.3988155,-1.7018613
-44.5410359,1249968798920869184,137.3658868,399.5887816,10.867198,1808.4764318,2228.2744191,-515.1655689,167.5330509,-3172.95256,5.0,2457.6036775,4.8700113,0.3208257
-44.5475178,1249951206734824274,105.8547014,509.206294,55.1320739,234.3467699,3550.6308667,-1524.1770634,246.2686452,-3107.7160907,4.0,3190.4022037,2.62311,1.9743071
-44.6501988,1249951206734824236,785037.0914863,931.5363977,-1580.2035404,163782.365652,907912.1507525,218451.6847014,298.9795458,-93396.2951372,9.0,306496.3774757,244.7718923,0.6100594
-44.6501556,1249951206734824320,126.8527633,299.762114,1.8498426,396.2059276,1427.8296973,-948.0049549,104.8311278,-2162.6021064,8.0,1231.2646647,2.4005223,1.0936297
-44.5185972,1249968798920868416,53.8816517,454.0661281,-16.6005093,106.2470646,-2389.7713722,-3713.7765633,261.7721665,-6616.9360217,3.0,2410.4692197,2.8733761,-1.7282659
-44.5785785,1249951206734824561,6537.98935,345.4528334,50.6154502,9133.4536244,17188.9095487,-3577.6371465,171.2660496,-20316.11744,4.0,15340.3080683,34.0177977,0.2406931
-44.6498812,1249968798920869239,61.2820022,207.6747709,2.3958629,473.9068242,-1131.6572665,-2231.3330981,81.6096839,-2946.9818602,6.0,663.7074966,2.3233679,0.2088952
-44.5093003,1249968798920869244,8051.7425492,525.0982905,-34.1915624,12728.6946971,-193469.4515826,-222942.9518359,212.9641843,-250522.7172772,6.0,21007.1624359,35.4004083,-0.193238
-44.6268636,1249951206734824592,51358.835323,700.9561513,-2035.6847745,110559.5766285,360229.8739461,228982.6563793,397.7383301,135541.2044355,3.0,112349.0602488,132.4837365,-0.0476521
-44.5173073,1249968798920868344,95.5347983,367.6949381,-2.7142161,1617.8221637,1455.8643253,-364.2998896,176.2325643,-2701.4673981,4.0,1955.6173473,5.0121274,0.0253872
-44.4799719,1249968798920868345,77.0367001,329.5653707,0.8799231,1184.2946674,2371.8149206,-682.5205751,166.1492041,-2219.4256976,3.0,2383.6010916,4.3508717,1.2635811
-44.6218375,1249951206734824463,129.3142703,510.321725,13.497286,1331.5442371,3192.1454123,612.5962258,217.3396964,-3182.3452276,5.0,3039.550623,4.1238479,-0.4969497
-44.6264539,1249951206734824461,86173.6491214,478.4053906,65.1796454,40573.6460541,189305.975303,28931.6280294,261.2411315,-25472.3692824,3.0,114107.5772005,155.3979894,1.4889585
-44.6412893,1249968798920869236,3.3068019,149.2925897,-0.3508345,9.4945227,-781.8963472,-876.3580741,85.1023888,-1143.0333736,3.0,205.816483,0.0599629,-1.7279051
-44.6501363,1249951206734824474,708103.4854138,699.861308,-981.5028156,227148.527171,445340.8482005,-92739.7913309,245.8941044,-272558.4744942,7.0,258363.7566756,303.9469679,0.7312317
-44.6464105,1249968798920869235,6.3019589,195.432247,-0.1219363,148.8785955,-1133.6321993,-1354.9926474,92.6782029,-1885.4534595,4.0,320.1061198,0.3630774,-1.1380644
-44.6485422,1249968798920869234,5.2592602,151.4868352,0.3041568,232.5733087,-796.7228113,-1009.4076609,86.1974802,-1306.4566768,3.0,255.1917357,0.8084857,-0.2611919
-44.5227574,1249960002827848464,67.4042914,465.8163378,-13.2917572,1279.482764,1654.5209003,-620.9784691,259.0514663,-3305.4208965,3.0,2575.0041251,4.4962725,1.2635175
-44.6427134,1249960002827848423,26308.8016335,335.0330465,-8.6690124,17511.8440316,21934.5646083,-10621.354376,163.6209996,-42307.255538,4.0,29932.5186601,80.8218664,-0.7383691
-44.5063751,1249960002827848515,517898.1632465,575.4043199,-2229.8415572,4694.7440955,562387.772769,-75162.2532345,270.4413578,-136960.1613296,3.0,402420.3084528,310.5064219,1.7317856
-44.4890253,1249960002827848511,112.5953025,420.0330697,13.5434173,728.7536619,2903.2581345,-664.5165528,238.4811154,-2892.9441746,3.0,3157.1632546,5.2174002,1.6288089
-44.6117071,1249960002827848299,2522.4714794,325.5143504,-4.4456681,4732.5691744,-47857.8836873,-62006.9819495,130.808149,-68250.9750538,6.0,7907.2019847,21.0549565,0.9071572
-44.6065679,1249960002827848276,48336.1773355,344.6980525,275.6320048,3536.5536488,38903.6327401,-49022.3149587,149.8402491,-67278.3863651,5.0,45346.382779,80.312161,2.0871376
-44.6403207,1249960002827848296,1160260.3255857,877.3208454,-1038.3717037,412239.0591469,1352090.4767147,379563.2314258,371.3326876,122662.8604897,4.0,576906.192965,515.6396949,0.349579
-44.5906814,1249960002827848337,175836.4801915,460.8470912,-350.5864566,48353.6686819,298085.6288286,46539.9088591,188.9716532,-21192.909226,5.0,124919.3991933,164.1136014,1.6871916
-44.6427363,1249960002827848706,6617.6849285,304.2964295,198.3565988,5265.8755921,-10818.6071289,-32582.1044237,135.4548059,-42185.0473525,5.0,12506.2845098,26.4170629,1.8315306
-44.6347375,1249960002827848686,11710.9091214,421.796616,-348.9273492,13997.9540983,97431.8616487,67979.6272675,209.0153585,37792.3777451,4.0,25207.7924606,49.8120647,-0.8205305
-44.5902063,1249960002827848787,49050.7902411,587.4236648,-619.7648102,10156.1932175,251064.2038968,177419.8008021,329.9998213,99529.9135323,3.0,84708.8698326,125.6589359,-1.7040825
-44.6426547,1249960002827848743,148807.7181236,419.4312152,-335.7602441,25988.0042109,286884.4240284,41713.3288276,169.7676176,9918.4444199,5.0,116959.687237,126.0683385,2.1186344
-44.6115194,1249960002827848660,2994.2140888,420.997166,-98.9855885,14769.3284257,34685.6838342,16672.1439271,241.6274116,2571.6831861,3.0,16074.2016612,31.2901572,0.2396385
-44.5837546,1249960002827848659,40.3338943,467.0648046,-1.4861732,970.0402772,1553.5576005,-550.7726009,184.8208596,-1599.1795407,4.0,1460.3642723,2.2003876,0.5090555
-44.6404068,1249960002827848656,2079978.475746,761.8691554,-3376.3418475,241240.9107824,1504137.473044,134039.5483445,219.7104099,-52817.8261329,6.0,554972.8965935,529.9641551,1.3382707
-44.6466138,1249960002827847912,6.3606981,238.3082794,-1.8765811,60.8155488,1871.2302165,1282.1548248,117.999171,1080.502275,4.0,368.5688962,0.0096689,1.891965
-44.6516793,1249960002827847911,156.3078749,559.9088395,-9.0097418,610.3480233,7473.1204516,3569.0299357,160.8915911,-1028.4177525,12.0,2052.3826599,1.8353392,-0.4269663
-44.6567781,1249960002827847910,83.8303648,421.1235615,0.9384219,849.4524269,3492.4016132,2216.4826849,120.7874973,-498.5807102,12.0,1169.6144256,1.7194403,-1.0672658
-44.5067738,1249960002827847994,259166.1047103,619.5678759,2456.4254235,14193.6681297,382856.4243065,-4344.5377144,332.7476547,-85109.0104411,3.0,266177.235601,234.1983824,1.7265118
-44.6399791,1249960002827848004,17401.7562926,564.5433197,-154.2560879,22375.2417491,216588.3946311,169438.3207616,321.9661967,120522.7550345,3.0,50265.1855816,75.0995479,-1.3540023
-44.6476833,1249960002827847824,1.4196959,278.3072242,0.1313387,48.0522239,-1401.2804925,-1518.6904736,154.7596808,-1856.467279,3.0,250.087511,-0.3036066,-1.6603904
-44.6171616,1249960002827847822,187.1018785,386.8458421,-0.9532306,809.0464631,2389.5304566,-281.5259143,92.6498617,-2669.5161271,17.0,1269.3843935,2.092535,0.1423945
-44.6402833,1249960002827847821,330680.404351,600.649307,-263.1526973,142590.6417778,561278.5921381,120748.140589,290.1182536,23160.3287268,3.0,278790.6789494,342.5063845,1.2364312
-44.5905371,1249960002827847815,507525.2376244,455.671163,-460.9332024,64770.7791578,472966.8679141,-1234.8198416,147.1962087,-61169.7491402,6.0,205018.2360074,244.7578651,1.5662003
-44.6392885,1249960002827847869,2022743.4405731,1181.8694527,-1149.8402781,430045.6235139,1978132.9731394,645908.0348354,330.3436911,237899.0552705,11.0,580802.5908409,383.2180335,0.673681
-44.6352195,1249960002827847870,9792.7886741,333.4046823,70.0674626,11141.1789963,46524.4742806,16235.1202887,147.4513393,2773.6008371,5.0,17742.3779023,39.7057972,1.1684486
-44.6401039,1249960002827847868,415564.2241544,531.8463708,-2581.7977531,34898.3448742,621820.2887953,89853.9504646,226.3056315,15735.9372678,4.0,282228.9593267,237.4110049,1.9209321
-44.5906911,1249960002827848237,26742.6922921,357.6078041,548.3704543,22783.4146946,34266.1739436,-16778.8338488,174.2526609,-47661.0359823,4.0,34533.9232988,78.4335335,0.4030654
-44.635128,1249960002827848232,112.2024931,299.5048488,1632.9100377,2183.6420266,-5658.3142396,-8026.5662832,172.0111565,-10294.7510617,3.0,2319.5201089,5.7512923,-0.1737968
-44.6150686,1249960002827848231,77.1949434,385.6417724,10.7754974,1206.6576539,1751.9729342,546.7288052,186.3824028,-2306.8297305,4.0,1963.7054804,3.5868444,-0.5699214
-44.5387941,1249960002827848018,63211.1587649,491.5498305,167.6969413,32652.0229238,175259.820592,50592.3046824,234.8782613,-4312.6654558,4.0,75186.9071063,106.0996852,1.0746582
-44.6352047,1249960002827848087,61419.7106192,313.093776,-288.9064475,44486.9991419,81503.6389976,-5561.0976479,155.8762694,-31654.3390055,3.0,57008.0760597,155.9210197,0.6236064
-44.6065165,1249960002827849545,5349.7092388,336.1143832,182.3722018,6666.9097926,-44794.992558,-63617.315977,167.3774035,-75635.8862917,4.0,14145.7057432,35.6595778,1.1276042
-44.4978334,1249960002827849504,3.1066559,406.512846,176.6434632,162.9380793,2392.5089874,1909.5609878,222.5349329,1515.6055847,3.0,466.4144935,0.1974316,-1.4972944
-44.6393749,1249960002827849342,238213.2976463,790.7051425,2077.4124799,104627.6316904,488561.6394601,131351.9726407,311.1547925,-22686.9633919,6.0,182459.3760213,175.674868,0.8490382
-44.5275958,1249960002827849752,65.1785597,393.8356608,359.4774325,1346.047461,2744.6522334,489.9169024,211.079502,-1656.2697757,3.0,2255.0763772,4.257051,-1.0641333
-44.6394718,1249960002827849667,163725.2446019,741.7927203,3004.8165905,68504.8892501,213303.20974,10583.4543978,409.1366458,-151448.9910141,3.0,193864.0233856,242.3543826,-1.4919279
-44.4887878,1249960002827849020,17.6530247,361.5206084,3.5460568,323.8634957,-986.0758355,-1517.6433121,152.6239423,-2645.6525616,4.0,703.7911007,1.3052068,1.1312929
-44.507456,1249960002827848819,87.1823273,360.3327455,22.8174106,388.3010741,1570.5195568,-740.1538036,206.0334406,-2514.4567756,3.0,2254.7437891,4.3574252,1.6744392
-44.6157846,1249960002827848891,82.3255298,309.865945,5.2725734,111.0289488,1765.6140019,-401.8009646,178.1945118,-1668.5253413,3.0,1951.439774,3.9094345,1.7257452
-44.642043,1249960002827848860,547.5957328,477.3081212,571724.7629963,3494.296799,127730.3036373,118779.512918,275.5494978,112645.68401,3.0,7896.1113075,12.5495244,1.3583282
-44.6062896,1249960002827848858,1625.6909742,413.7727393,-1007040.5946172,8396.2015092,1667.3728246,-9237.1281174,238.7245599,-21424.1420216,3.0,11688.0743478,22.7273,-0.7823134
-44.5134285,1249968798920867857,143698.7398003,367.7130273,37.6492609,3184.9245986,138981.0796637,-28958.7951535,199.0249517,-64376.2646128,3.0,116499.8932872,172.1505655,1.7305946
