decl,diaObjectId,iPSFluxChi2,iPSFluxErrMean,iPSFluxMAD,iPSFluxMax,iPSFluxMean,iPSFluxMeanErr,iPSFluxMin,iPSFluxNData,iPSFluxSigma,iPSFluxStetsonJ
-44.5678378,1249546586455803945,52.9789223,476.8955529,350861.7530966,2460.1830632,103.9940055,337.0111901,-2449.7750941,2.0,3471.8647084,6.5062303
-44.558235,1249546586455803465,2948.271142,662.3453148,-2170799.7947111,162780.5783361,137210.8279256,381.7931618,112203.2268852,3.0,25356.0596438,31.0202179
-44.5233041,1249546586455803471,50853.9128314,549.9079125,-2100.398857,185035.2077017,37239.0313977,298.9339943,5288.5695039,3.0,103087.9674845,102.2528712
-44.5915959,1249546586455803386,1.7677357,536.137443,-2.3635261,-2379.1084326,-2869.7536413,300.9827184,-3297.4316049,3.0,488.485001,-0.1987851
-44.5784995,1249546586455803518,0.3551385,372.2118886,8.4945729,-1728.2105194,-1858.1217264,260.1401352,-2043.1192356,2.0,222.6740887,-0.8016538
-44.4758597,1249546586455802217,91.6839923,481.5305804,-0.0661027,3343.2621966,-728.0222162,268.6097674,-3047.443123,3.0,3414.1394217,4.6913495
-44.504229,1249546586455802216,5215.6557579,445.4174844,-36.6344552,20461.9929302,5909.0703156,197.6828123,-18998.0755263,5.0,16069.4434299,29.6046006
-44.5135829,1249546586455802600,0.3124254,568.7630436,26728.4308172,4281.0824564,4047.4413296,401.9449693,3831.4032748,2.0,317.9711987,-0.8291543
-44.5234071,1249546586455802203,2559.7465313,409.3696795,9.4778381,5199.5839229,-8541.7913083,204.515739,-19482.0575035,4.0,11916.4744311,27.1828139
-44.5586689,1249546586455802262,5179.6889302,494.0031193,141.1142996,69206.4555367,39044.5083101,344.3136563,18685.679084,2.0,35723.5836206,65.3511074
-44.5423742,1249546586455802260,7.7341607,467.5725209,-0.5730818,2869.3322421,2013.6075352,230.5346463,902.762935,4.0,815.860078,0.4934026
-44.5810678,1249546586455802573,4.2140316,831.2874189,5.0892742,6546.0518122,5222.2616177,585.7790561,4129.9506041,2.0,1708.4415483,1.6088787
-44.5231145,1249546586455802236,1736.8613569,489.3085013,24.4471681,22745.7749664,9551.3925058,280.5900452,-4600.6765725,3.0,13717.6328739,23.6585222
-44.5274002,1249546586455802248,8.0465742,452.9660911,-1.0652673,-948.2482667,-2146.9712696,199.0093405,-2960.006423,5.0,724.6820048,0.2089832
-44.5784824,1249546586455802575,129.8936395,433.342667,-0.0012368,1902.0353794,-665.729185,158.2471923,-3868.366622,7.0,1883.1222497,3.151622
-44.5915172,1249546586455802245,4.7937025,750.3707443,8.3121113,-573.244343,-1391.615086,335.0134978,-2832.3076387,5.0,852.4098944,-0.1309193
-44.5135876,1249546586455802581,162.2555977,580.8788494,5.974265,4237.9851547,-61.5700242,285.8336017,-3941.7708047,4.0,4229.4158364,6.7598757
-44.5414959,1249546586455802145,729954.3095951,1040.2295429,382.305657,790179.2404525,193109.5796694,346.6212445,-128990.3630568,8.0,328021.8565407,287.9047315
-44.4881461,1249546586455802161,733366.0835191,857.0904816,-28.1701411,928860.5296818,175793.2628977,270.0284193,-77573.276754,8.0,282566.5710153,210.969688
-44.5010402,1249546586455802160,15273.2070157,605.5011747,-142.6633175,115260.3959738,20533.2688729,340.3184069,1859.7247944,2.0,80186.3835821,95.1104904
-44.5180472,1249546586455802154,28001.6928166,567.6411592,22.215041,12726.5417148,-58475.055032,210.8872605,-116548.4466715,7.0,39998.503228,50.5452697
-44.5416014,1249546586455802152,22921.0813249,714.9605513,247.4992796,-86182.4347848,-173820.7829824,501.6975236,-239650.9312493,2.0,108518.6145486,141.1596729
-44.5038534,1249546586455802121,234.2397577,466.8916362,18.2263301,-38656.483621,-42645.3856842,324.312689,-48821.7814837,2.0,7187.9510515,13.3315309
-44.5786963,1249546586455802119,58.7416927,456.8822528,-2.5362915,2712.9166826,-110.0017563,260.7744106,-1927.1307618,3.0,2402.0910461,4.0393654
-44.5584187,1249546586455802804,880.2798701,400.1101577,16.0700936,-1276.8399428,-10408.6217102,199.9141609,-17979.5059729,4.0,6954.7825246,13.4112832
-44.5234411,1249546586455802622,3125.3228805,453.4402896,-604671.2979099,23410.8138253,8232.0950466,261.2868777,-10733.1958708,3.0,17757.7628135,30.9622554
-44.4790596,1249546586455802187,23.4870977,495.8285945,3.1661829,-2178.6609533,-3557.1729975,241.8319256,-5223.8337759,4.0,1368.5017771,2.0398333
-44.5579936,1249546586455802167,1254.4259787,464.701676,15.797389,14679.3298414,2527.4219175,267.3606599,-6847.5086275,3.0,11421.0188843,19.2543182
-44.5011473,1249546586455802169,4262.6303123,842.5773056,-70.8749739,73189.4739352,32936.2348048,595.5234531,-4619.3539787,2.0,55019.1498541,63.6693771
-44.5888695,1249546586455802168,222.2516474,1112.4912868,-0.8647704,5555.5543627,-301.1114674,255.4679871,-7108.1338,18.0,3655.076868,2.3317433
-44.4852932,1249546586455802164,76.8950556,939.3984477,-5.7849226,6714.6817168,1919.3153547,540.2497363,-4421.4641111,3.0,5836.4295023,4.5263876
-44.5180727,1249546586455802175,256956.5949325,688.1285458,-3450.3654167,462087.7608034,-35764.4255531,247.3224361,-99223.9018076,7.0,202539.1877109,131.0079351
-44.630488,1249546586455802795,109.2369043,1171.3340373,-0.0278568,4702.4519043,-2105.1018798,311.129968,-8148.77103,14.0,3380.9080347,1.8368363
-44.4958479,1249546586455802352,102.2412632,534.4969465,-5.5322997,3784.1877579,-1514.4765502,263.4761201,-3650.681935,4.0,3385.8103807,3.0917242
-44.5582484,1249546586455802443,4354.6022938,439.3777682,-245161.2210263,-344.0881562,-18974.0717092,196.3445594,-37845.8671097,5.0,14522.0501557,26.17701
-44.5037836,1249546586455802350,6536.119832,699.9437904,-71.5122666,208905.329038,160478.1898747,487.1028824,128454.4100669,2.0,56887.3903572,73.1722469
-44.6413804,1249546586455802860,108.9955518,1082.5137168,4.4202978,5702.2135469,-312.1712468,310.7853171,-5104.4055964,12.0,3443.419608,2.2551034
-44.50108,1249546586455802422,7.9319854,858.1582656,-2.4491894,-4155.2597024,-5118.1981332,473.8226606,-7410.3098782,3.0,1719.7527099,0.663726
-44.5748144,1249546586455802335,54.4374386,467.4335567,6.5637761,2099.6813138,-94.6458145,230.3417529,-2279.5031382,4.0,1799.2302435,2.5324389
-44.5611767,1249546586455802869,5.6818781,385.2354897,-1.040158,961.9307862,412.9844004,218.7638863,-264.9141925,3.0,615.5874019,0.8765977
-44.612952,1249546586455802892,70.2301901,356.3870434,-7.546319,2482.4597004,184.4898122,251.2851182,-1745.3135056,2.0,2989.4871033,7.4297637
-44.6456914,1249546586455802825,101.1691767,1016.1221165,-2.3128222,686.3066794,-2252.7187865,251.9344973,-7072.584806,16.0,2589.5319196,1.8200541
-44.5039543,1249546586455802272,10241.86713,479.8115019,43.8171829,20468.3657794,-16762.8462265,239.8455687,-42208.3207446,4.0,28060.3044632,51.5702706
-44.5038096,1249546586455802523,8855.8434493,521.1098531,166.3148661,99662.8349816,60290.2766159,366.0235933,30156.4381759,2.0,49148.4445171,87.9029068
-44.5297847,1249546586455802829,20.9832014,823.5744472,9.3412587,-185.4554789,-3187.6104311,579.0192321,-5530.892791,2.0,3779.7949718,3.6521568
-44.4957715,1249546586455802312,47.1353618,520.7981109,-3.4199663,-2399.7781215,-3676.3028536,259.4059384,-7092.1494069,4.0,2179.8045133,1.7860072
-44.6070544,1249546586455802474,4969314.2026776,1547.9057407,372.301009,1524929.0510533,577321.7419246,250.2654013,-119680.205594,30.0,571392.7066904,370.0025755
-44.5183639,1249546586455802317,77538.6825978,895.9619039,-175.0755944,580968.1877746,343210.7180795,392.5676762,246352.6046522,5.0,136722.4263315,111.6033948
-44.4760603,1249546586455802839,5.5531004,521.2166203,-32.3854305,-2477.1162508,-3222.0055515,365.6449427,-4218.7020393,2.0,1231.4871211,1.5074553
-44.5274351,1249546586455802490,0.3537807,394.211554,-8.524479,-2324.8142216,-2483.1557603,278.5357373,-2656.4966972,2.0,234.5349277,-0.8037857
-44.4880594,1249546586455802491,10016.4518934,899.9138806,77.5535979,412649.301957,329965.3775533,448.4088715,289825.0732248,4.0,54048.3170778,37.2978457
-44.5787698,1249546586455802487,52.6493755,354.5418925,4.8888664,2076.66677,-123.5143069,246.7596748,-1580.5935706,2.0,2586.0735874,6.0105423
-44.5331176,1249546586455802049,27.9659985,382.0988759,1.0962541,388.7952371,-1157.0474995,163.3037627,-2268.9535834,5.0,1106.7274054,1.9339289
-44.4882818,1249546586455801967,4269.4598456,540.6894565,-24.4867679,24930.5670001,13900.4722754,268.1964748,-18056.8329232,4.0,20883.7217847,23.4135587
-44.5010471,1249546586455801968,198.3401345,1084.0802124,0.2192423,1008.3590833,-6129.242894,211.7729741,-12408.0848907,26.0,3016.2135568,1.6649679
-44.5045173,1249546586455802020,1120.2433319,482.2407082,-34.170964,4657.9509644,-6831.1678693,340.990017,-18168.4505433,2.0,16140.7032962,32.826803
-44.4881585,1249546586455801988,387967.660647,943.7844371,155.1905132,788612.8614271,346147.686813,251.5705966,171239.788191,13.0,177248.4030708,137.5647609
-44.4884902,1249546586455801963,78020.0010748,560.2666927,18.6691455,61863.8882614,-56817.9724747,211.016576,-123140.7273072,7.0,61812.8919934,83.5763619
-44.4763958,1249546586455801964,308.2476543,845.4721683,1.7920723,4976.9033243,-1110.0974225,164.5906662,-5029.308641,26.0,2890.3408458,2.3621496
-44.5183396,1249546586455802024,154761.4482627,995.4577357,1164.2974174,745258.9608216,374171.2981121,540.7690535,192686.3449058,3.0,276502.7401447,237.1742602
-44.541539,1249546586455802022,981688.5690516,912.1070042,-505.5078315,935315.6545698,26873.1879148,253.8990427,-164600.7826072,11.0,359241.7811879,255.9750272
-44.5229501,1249546586455802008,6.3702487,514.6738694,3.639907,60838.2773025,60037.748982,297.1332613,59036.2722988,3.0,919.4685602,0.8938775
-44.4723333,1249546586455802009,73.6687085,440.0671362,2.4717759,2464.1459906,995.1059953,218.8904691,-2579.3261046,4.0,2308.746744,3.2059021
-44.5152671,1249546586455801979,2.9194944,721.547505,0.6106443,5050.7650345,4039.9197347,415.263287,3316.7449128,3.0,878.0291622,0.3425712
-44.5181637,1249546586455802011,1182354.6590141,826.2957902,-91.6748763,966890.5973069,178021.9713923,190.1083235,-10171.0385475,15.0,281813.2179846,231.3993082
-44.5235748,1249546586455802733,2459.1121372,422.2244904,-20.6781554,-9686.1127175,-22002.4051648,188.3809704,-37910.4212692,5.0,10607.5398707,19.4136745
-44.5838247,1249546586455802019,618015.1600686,1460.8177608,304.211837,38238.6354284,-96611.9451107,272.3093192,-632850.4200665,28.0,182849.0174343,74.4415377
-44.5274262,1249546586455801983,71.8747683,465.006113,0.8956105,2347.1038962,-335.184134,154.1635835,-2403.6973666,9.0,1296.0151382,1.4240403
-44.5150309,1249546586455802012,104.1679357,816.964043,10.1811716,7018.2800607,2276.8008555,387.2339896,-2174.6201105,4.0,4095.616931,4.1136722
-44.4764972,1249546586455802714,89.0787179,684.9488695,20.7172078,3899.2707257,-1299.7998927,393.0329799,-4708.7801028,3.0,4612.771701,4.7316954
-44.5182295,1249546586455801970,6021.0274169,526.2676116,-8.5487833,40662.599044,14033.8433469,301.5696935,-19411.0621306,3.0,30290.5311625,43.9809955
-44.5414265,1249546586455802776,821694.600298,1104.1716121,-391.6283648,1109265.2432342,217901.7175443,410.4087333,-39446.2592479,6.0,498731.6533507,336.1146469
-44.54144,1249546586455801971,3353336.6023913,1550.9831551,230.7279509,3017797.8714995,878117.6896772,352.2325283,304752.2333836,16.0,825418.4249454,408.4169229
-44.4788928,1249546586455802041,148.7999763,639.1286644,-4.3894738,3287.6320631,136.4882916,202.8714984,-4588.1042323,9.0,2607.2184156,3.2791821
-44.5237979,1249546586455802987,24070.0487378,536.9632401,-147.732714,76040.2001317,38121.4648653,309.764475,-26546.4890746,3.0,57976.8534461,80.1142231
-44.6305717,1249546586455803021,1.480819,679.9209457,2.1642045,3985.9161787,3445.0847689,337.0630713,2992.3234035,4.0,476.414334,-0.6938603
-44.5581063,1249546586455801986,4027.6229522,448.6275383,-126.5036923,29568.9036247,6543.6675466,314.8512055,-10796.5857196,2.0,28542.7112412,58.9026721
-44.5809158,1249546586455801976,201.3653815,1233.430113,-0.808351,4064.0197035,-4869.7915245,274.0336793,-10866.3043709,20.0,4087.2294742,2.1132774
-44.5144228,1249546586455802038,0.5592347,344.0122318,-0.4933273,-1623.2618111,-1762.1239674,237.7803598,-1989.8235205,2.0,259.1982704,-0.649419
-44.5580577,1249546586455801977,1917.682421,434.7224667,-112.5581285,13269.8818706,-868.8537034,307.1067657,-13661.0431784,2.0,19043.0397258,42.212372
-44.476032,1249546586455802006,99.7020754,532.5463939,3.747107,2831.5009182,-1832.8544513,263.8873373,-3931.016928,4.0,3156.4751052,3.6949554
-44.504611,1249546586455802056,12658.3450388,552.9957726,-765.3406443,120013.9791249,66095.1391388,383.9256039,31490.801462,2.0,62595.3392176,101.4295033
-44.5184093,1249546586455802001,137508.2977376,715.8146254,5.4116731,367422.8014623,133568.5834795,259.4111852,57494.9548469,7.0,123762.8534926,115.44007
-44.5041824,1249546586455802003,5925.7971175,429.2221727,-494.9537042,36516.830421,-485.1305802,237.5449449,-11832.7281159,3.0,26627.8403036,37.839875
-44.4883752,1249546586455802004,927856.2663462,666.58877,-140.243531,833374.9859406,-7022.1466852,163.2200713,-114731.7733444,13.0,280705.9022263,197.0661264
-44.5235848,1249546586455802030,12748.7341578,432.2405423,23.1932817,7511.6753659,-20133.8595718,175.7030565,-41770.0971877,6.0,21347.602641,47.548406
-44.4882504,1249546586455801956,244242.8662181,658.9363641,-1223.9791384,430614.0524732,-23341.2076471,330.9489575,-87618.525713,3.0,296454.8766255,219.6675628
-44.5040305,1249546586455801992,18450.0930298,489.7433027,13.5267183,12440.9096122,-14739.9130955,195.187759,-51473.9236282,6.0,27563.0799614,53.2671823
-44.4855477,1249071597432603487,0.5791851,441.4702356,-1.2305071,2719.3177116,2448.4030296,309.9341079,2243.039366,2.0,336.7796479,-0.6432278
-44.6533844,1249071597432603712,134.8262072,867.1478557,-16.5621977,4271.4560761,-653.4675113,287.5330648,-5022.5551225,9.0,3416.1947114,3.2542906
-44.5606356,1249071597432603510,0.8024941,483.140128,-5932.9602476,390.7551631,49.8910056,340.0164799,-222.2916657,2.0,433.4895698,-0.4130819
-44.5211938,1249071597432603702,37712.9547579,793.1725316,232.8538553,315161.7484986,209511.1100263,320.5525908,135231.4379361,6.0,69717.3864649,71.3968759
-44.5648997,1249071597432603704,0.5145263,533.0360811,7.2398062,-3223.8606606,-3530.3833988,374.4619393,-3765.758348,2.0,383.1795295,-0.6938009
-44.6319422,1249071597432603726,3144.4851949,658.0485166,-190.2850112,220596.002978,194386.7460346,465.3070856,168410.6322643,2.0,36900.6295104,55.4312285
-44.5887638,1249062801339582445,40.679282,791.6498596,11.9367518,4249.2566955,-785.6887018,437.4111796,-3047.0336994,3.0,3718.8507162,3.2309566
-44.5519023,1249071597432603408,82887.3786656,908.3132104,167.1327,65959.1898179,-102492.0474332,402.8283758,-230217.8051657,5.0,127815.8562705,123.2359833
-44.4708911,1249071597432603406,104.5980855,481.6063285,2.5031219,2033.9543414,-1845.8173913,194.281145,-3364.0928873,6.0,2039.7229826,1.8624022
-44.6156875,1249071597432603722,423681.7405844,1036.3300229,-2344.6791528,1078867.4948527,421887.1350438,435.7220373,154084.7825656,5.0,368064.1479838,276.4907123
-44.6216739,1249071597432603391,1302178.8651972,1593.4566709,-437.6562262,635844.1652074,204607.4944813,296.0248755,-405930.6097088,28.0,342919.4349693,198.9030436
-44.5429529,1249071597432603384,7489.130583,539.2728426,-88.4321129,29798.1645839,-7708.2334049,378.7391893,-36350.4441558,2.0,46774.1298059,80.7550856
-44.5153725,1249071597432603383,40482.5948155,1409.9396816,9678891.2037183,160512.3437867,-75907.4989753,813.6292605,-197783.9202482,3.0,202178.2906819,101.9636917
-44.5038434,1249062801339582457,0.2792314,237.7590786,0.4491331,1427.8468259,1330.7453492,167.5876051,1249.9805451,2.0,125.7704533,-0.8487959
-44.4997792,1249071597432603451,567403.0455475,986.6845528,215.3426489,905638.3201692,-56315.6848967,414.3687145,-300402.1260097,5.0,475255.2900235,260.7828591
-44.5527414,1249071597432603458,4704.991866,536.1598659,-67.7491929,3835.6277095,-20842.523862,378.7471955,-48191.7537027,2.0,36788.914204,66.3820318
-44.536137,1249062801339582439,70.8397899,526.038886,4.9019219,2675.0356972,873.7668804,302.0161978,-3156.2154163,3.0,3261.9045199,3.4112296
-44.6275304,1249071597432603597,104.0739268,801.0222572,-3.522232,6536.5654162,3689.1363228,212.6807675,-990.2766373,14.0,2294.4623433,2.0265351
-44.6427218,1249071597432603676,0.0015855,1259.6977174,0.8351366,3644.0320903,3610.8376005,889.3458731,3573.0601106,2.0,50.1847681,-0.9992069
-44.5952733,1249071597432603595,90.3925875,397.6798573,-13.2985053,1892.1754693,-886.2602885,228.4981499,-2615.214957,3.0,2586.0966614,4.2033143
-44.6514073,1249062801339582317,1191.2065347,585.3534153,42.0921044,-89361.416404,-101182.3919955,281.3154319,-113558.2070208,4.0,11956.990305,19.1951704
-44.6497731,1249071597432603604,4375.1088257,1005.0156998,3498.0246778,424515.6609991,372562.9302646,707.7740299,330376.7963793,2.0,66566.2295458,62.444595
-44.6286539,1249071597432603603,3427.7186161,389.0154232,-484.5155972,34974.5691864,27100.3475515,134.1105065,10253.8338672,8.0,8871.0719407,19.8345427
-44.6336854,1249071597432603600,84.5432953,692.4734679,2.2218558,5048.5915123,-88.6623122,243.1548579,-2944.0950922,8.0,2497.6887094,2.2403066
-44.6331437,1249071597432603637,171.0945367,649.6563862,6.9675814,4121.8211942,783.2744971,170.8425695,-3928.9892251,14.0,2293.3532746,2.442185
-44.5783977,1249071597432603650,50.3024634,1421.1681262,595167.9445426,109718.7463564,102348.5325691,1004.4835216,95462.0920352,2.0,10080.9769475,6.3406653
-44.5226003,1249071597432603624,171364.0814533,841.5958279,-1153.0157518,537755.1716831,181959.3494171,455.2748099,32824.8234611,3.0,255332.8575829,243.2669835
-44.6249638,1249071597432603629,29.7289311,546.6964659,2.7054647,2803.8506376,865.3492462,267.8379035,-413.8263679,4.0,1525.873401,1.1831271
-44.4881218,1249062801339582301,49.3117036,405.1358675,12.0591217,2292.0455933,-306.7312845,277.873954,-1771.8630826,2.0,2873.6173829,5.6127692
-44.6511808,1249062801339582267,11792.77739,556.1977448,-99.0683379,42374.9459668,5419.0405961,247.077721,-33447.2209349,5.0,29548.838742,44.5503885
-44.6157808,1249071597432603544,8773.4462156,550.9331674,-216.1109474,66756.8070761,28423.9385119,274.6213389,-7535.9637581,4.0,30626.9810222,42.554461
-44.5960146,1249062801339582272,13813.1187622,549.5852892,-4.6609666,127453.3502081,85252.146381,313.368219,43302.9492027,3.0,43587.504557,67.3280615
-44.6510296,1249062801339582336,28705.4632111,476.9754411,143.1299391,46780.1581547,-34910.3590485,270.0790651,-67228.3409603,3.0,61951.287042,86.5011422
-44.6194365,1249062801339582259,2.5183295,832.5209001,-0.6752147,-3064.9451288,-3725.5951698,397.0876139,-4994.1647778,4.0,845.8469832,-0.3317765
-44.6448591,1249071597432603543,10268.7874904,1055.134482,-7.8566583,35430.712759,-2463.6853957,201.9922017,-40971.1072467,27.0,21367.2535113,17.4651249
-44.6321006,1249071597432603541,23328.6927856,601.4031523,-182.4793631,207575.0936468,134429.7865205,211.0777932,92741.335088,8.0,37089.8668359,47.4366296
